url_rotten,rt_tomatometer,rt_audience_score,rt_critics_consensus
https://www.rottentomatoes.com/m/alien_from_the_deep,,0,
https://www.rottentomatoes.com/m/the_pyramid,,,
https://www.rottentomatoes.com/m/gothika,15,45,Berry's acting talents can't save Gothika from its preposterous plot and bad dialogue.
https://www.rottentomatoes.com/m/deep_web,79,71,
https://www.rottentomatoes.com/m/the_man_in_the_white_van,57,70,
https://www.rottentomatoes.com/m/what_if,,,
https://www.rottentomatoes.com/m/the_wailer,,28,
https://www.rottentomatoes.com/m/sorry_i_killed_you,,,
https://www.rottentomatoes.com/m/the_premonition,,25,
https://www.rottentomatoes.com/m/clownery,,,
https://www.rottentomatoes.com/m/the_boatyard,,,
https://www.rottentomatoes.com/m/silent_hill,34,63,"Silent Hillis visually impressive, but as with many video game adaptations, it's plagued by inane dialogue, a muddled plot, and an overlong runtime."
https://www.rottentomatoes.com/m/ancient_demon_succubi,,,
https://www.rottentomatoes.com/m/cinderellas_curse,,,
https://www.rottentomatoes.com/m/grindsploitation_4_meltsploitation,,,
https://www.rottentomatoes.com/m/im_dreaming_of_a_white_doomsday,,,
https://www.rottentomatoes.com/m/sharknado,78,35,"Proudly, shamelessly, and gloriously brainless,Sharknadoredefines ""so bad it's good"" for a new generation."
https://www.rottentomatoes.com/m/debbie_and_the_devil,,,
https://www.rottentomatoes.com/m/robin_redbreast,,,
https://www.rottentomatoes.com/m/gravy,30,45,
https://www.rottentomatoes.com/m/marebito,36,50,"The scares are lacking in this J-horror flick, and the plot soon turns half-baked."
https://www.rottentomatoes.com/m/the_mountain_kings,,,
https://www.rottentomatoes.com/m/speed_demon,,41,
https://www.rottentomatoes.com/m/vampire_burts_serenade,,100,
https://www.rottentomatoes.com/m/sacred,92,,
https://www.rottentomatoes.com/m/blindsided,,62,
https://www.rottentomatoes.com/m/dead_and_deader,,29,
https://www.rottentomatoes.com/m/tamami_the_babys_curse,,,
https://www.rottentomatoes.com/m/the-deed-to-hell,,,
https://www.rottentomatoes.com/m/the_bread,,,
https://www.rottentomatoes.com/m/the-killing-of-satan,,42,
https://www.rottentomatoes.com/m/the_ritual_house,,100,
https://www.rottentomatoes.com/m/blood_reaper,,40,
https://www.rottentomatoes.com/m/creeping_death,,,
https://www.rottentomatoes.com/m/trick_or_treats,,5,
https://www.rottentomatoes.com/m/movie_madness,,,
https://www.rottentomatoes.com/m/plush,33,31,
https://www.rottentomatoes.com/m/vampires_brighter_in_darkness,,,
https://www.rottentomatoes.com/m/guest,,,
https://www.rottentomatoes.com/m/bailout,,,
https://www.rottentomatoes.com/m/the_mentor,,,
https://www.rottentomatoes.com/m/psycho_girls,,,
https://www.rottentomatoes.com/m/curse_of_the_black_widow,,33,
https://www.rottentomatoes.com/m/revenge_ride,,50,
https://www.rottentomatoes.com/m/adrenochrome,,71,
https://www.rottentomatoes.com/m/apocrypha,,,
https://www.rottentomatoes.com/m/kolaiyuthir_kaalam,,,
https://www.rottentomatoes.com/m/camping_trip,25,,
https://www.rottentomatoes.com/m/ang_mahiwagang_daigdig_ni_pedro_penduko,,,
https://www.rottentomatoes.com/m/haunted_school,,,
https://www.rottentomatoes.com/m/devil_hunter,,,
https://www.rottentomatoes.com/m/the_haunting_of_grady_farm,,33,
https://www.rottentomatoes.com/m/prison_of_the_psychotic_damned,,,
https://www.rottentomatoes.com/m/agyaat,,27,
https://www.rottentomatoes.com/m/vampiras_the_brides,,,
https://www.rottentomatoes.com/m/haunters_the_art_of_the_scare,100,79,
https://www.rottentomatoes.com/m/moving_out,,17,
https://www.rottentomatoes.com/m/drained,,80,
https://www.rottentomatoes.com/m/a_woman_possessed,,,
https://www.rottentomatoes.com/m/gilgamesh,,58,
https://www.rottentomatoes.com/m/hold_up,,,
https://www.rottentomatoes.com/m/site_13,,,
https://www.rottentomatoes.com/m/the_night_is_young,,,
https://www.rottentomatoes.com/m/red-canopy,,,
https://www.rottentomatoes.com/m/mother_superior,83,,
https://www.rottentomatoes.com/m/finale,,21,
https://www.rottentomatoes.com/m/invaders_of_the_lost_gold,,0,
https://www.rottentomatoes.com/m/mister_sleep,,56,
https://www.rottentomatoes.com/m/photocopy,,,
https://www.rottentomatoes.com/m/horse_girl,72,49,"Horse Girlproves unwilling or unable to explore the deeper themes it addresses, but this unusual drama is anchored by Alison Brie's committed performance."
https://www.rottentomatoes.com/m/til_death_do_us_part,,55,
https://www.rottentomatoes.com/m/butcher_the_bakers,,,
https://www.rottentomatoes.com/m/carne_the_taco_maker,,,
https://www.rottentomatoes.com/m/i_like_bats,,,
https://www.rottentomatoes.com/m/blank_page,,,
https://www.rottentomatoes.com/m/giving_up_the_ghost,,,
https://www.rottentomatoes.com/m/side_show,,,
https://www.rottentomatoes.com/m/killer_tongue,,40,
https://www.rottentomatoes.com/m/stomp-shout-scream,,50,
https://www.rottentomatoes.com/m/futago,,,
https://www.rottentomatoes.com/m/crazy_for_you,,,
https://www.rottentomatoes.com/m/the_somnambulist,,,
https://www.rottentomatoes.com/m/x_knight_escape_from_warp_hell,,,
https://www.rottentomatoes.com/m/voice_of_shadows,,91,
https://www.rottentomatoes.com/m/wormtown,,,
https://www.rottentomatoes.com/m/the_beast_comes_at_midnight,,,
https://www.rottentomatoes.com/m/the_woman_in_the_yard,41,46,"The Woman in the Yardhas plenty of spooky promise in its premise and a committed performance from Danielle Deadwyler, but the story's heavy-handed metaphor leaves little room for scares or surprise."
https://www.rottentomatoes.com/m/bayou_ghost_story,,,
https://www.rottentomatoes.com/m/a_film_by_aravind,,,
https://www.rottentomatoes.com/m/master_pieces,,,
https://www.rottentomatoes.com/m/creeping_death,,,
https://www.rottentomatoes.com/m/sunrise,98,92,"Boasting masterful cinematography to match its well-acted, wonderfully romantic storyline,Sunriseis perhaps the final -- and arguably definitive -- statement of the silent era."
https://www.rottentomatoes.com/m/one_must_fall,,22,
https://www.rottentomatoes.com/m/dark_places,,40,
https://www.rottentomatoes.com/m/cici,,77,
https://www.rottentomatoes.com/m/doll_factory,,,
https://www.rottentomatoes.com/m/wolf_creek_2,51,40,"After a strong start,Wolf Creek 2devolves into an unnecessary -- and disappointingly predictable -- sequel."
https://www.rottentomatoes.com/m/queen-cobra,,,
https://www.rottentomatoes.com/m/snow_blinded,,,
https://www.rottentomatoes.com/m/son_of_frankenstein,95,72,Boris Karloff's final appearance as the Monster is a fitting farewell before the series descended into self-parody.
https://www.rottentomatoes.com/m/skillhouse,,,
https://www.rottentomatoes.com/m/to_sleep_with_a_vampire,,33,
https://www.rottentomatoes.com/m/skinless,,14,
https://www.rottentomatoes.com/m/clean,,,
https://www.rottentomatoes.com/m/a_teenage_tragedy,,,
https://www.rottentomatoes.com/m/dark_tower,,8,
https://www.rottentomatoes.com/m/mantra_surugana,,,
https://www.rottentomatoes.com/m/the_vampire_within,,,
https://www.rottentomatoes.com/m/kuyang,,,
https://www.rottentomatoes.com/m/woods,,,
https://www.rottentomatoes.com/m/deep_rising,36,44,"Its fleeting glimpses of creature feature mayhem are certainly dumb fun, butDeep Risingcribs from far too many better movies to stand on its own."
https://www.rottentomatoes.com/m/nothing_sacred,100,69,
https://www.rottentomatoes.com/m/wishmaster_2_evil_never_dies,9,30,
https://www.rottentomatoes.com/m/a_childs_voice,,,
https://www.rottentomatoes.com/m/fear_eats_the_soul,,,
https://www.rottentomatoes.com/m/the_wickeds,,5,
https://www.rottentomatoes.com/m/stoyan,,,
https://www.rottentomatoes.com/m/under_the_palm_tree,,94,
https://www.rottentomatoes.com/m/kiss_of_death,,,
https://www.rottentomatoes.com/m/unexpected_passenger,,,
https://www.rottentomatoes.com/m/killervision,,,
https://www.rottentomatoes.com/m/the_empty_man,73,61,
https://www.rottentomatoes.com/m/iris,,,
https://www.rottentomatoes.com/m/secrets_of_a_psychopath,,,
https://www.rottentomatoes.com/m/house,20,,
https://www.rottentomatoes.com/m/savage_island,,19,
https://www.rottentomatoes.com/m/afraid,,,
https://www.rottentomatoes.com/m/friendly_beast,,65,
https://www.rottentomatoes.com/m/clock,100,82,
https://www.rottentomatoes.com/m/rokuroku_the_promise_of_the_witch,60,,
https://www.rottentomatoes.com/m/kiss_me_quick,,,
https://www.rottentomatoes.com/m/devils_forest,,,
https://www.rottentomatoes.com/m/psychic,,10,
https://www.rottentomatoes.com/m/silent_fear,,,
https://www.rottentomatoes.com/m/definition_of_fear,,,
https://www.rottentomatoes.com/m/ticks,71,32,
https://www.rottentomatoes.com/m/nightbeast,,35,
https://www.rottentomatoes.com/m/the_plastic_men,,,
https://www.rottentomatoes.com/m/embrace_of_the_vampire,10,27,
https://www.rottentomatoes.com/m/samyuktha,,,
https://www.rottentomatoes.com/m/treehouse,,13,
https://www.rottentomatoes.com/m/eternity,,62,
https://www.rottentomatoes.com/m/the_fright_before_christmas,,,
https://www.rottentomatoes.com/m/prankz,,,
https://www.rottentomatoes.com/m/ill_final_contagium,,,
https://www.rottentomatoes.com/m/because_youre_dead_to_me,,,
https://www.rottentomatoes.com/m/wishmaster,26,40,"Wishmastersearches for horror in the exploits of a supernatural being -- one whose powers, alas, evidently do not include the ability to summon a compelling script."
https://www.rottentomatoes.com/m/journey_to_the_seventh_planet,,10,
https://www.rottentomatoes.com/m/ghost_of_goodnight_lane,,14,
https://www.rottentomatoes.com/m/thorn,,,
https://www.rottentomatoes.com/m/shadows_in_the_city,,,
https://www.rottentomatoes.com/m/satans_slaves_2_communion,,83,
https://www.rottentomatoes.com/m/the_prophecy_forsaken,,22,
https://www.rottentomatoes.com/m/death_dancers,,,
https://www.rottentomatoes.com/m/what_tomorrow_brings,,,
https://www.rottentomatoes.com/m/virtual_reality,,,
https://www.rottentomatoes.com/m/crushed,,,
https://www.rottentomatoes.com/m/the_wife,,,
https://www.rottentomatoes.com/m/7_from_etheria,,,
https://www.rottentomatoes.com/m/into_the_outbreak,,,
https://www.rottentomatoes.com/m/521_north_main_street,,,
https://www.rottentomatoes.com/m/misbegotten,,33,
https://www.rottentomatoes.com/m/heir_of_the_witch,,83,
https://www.rottentomatoes.com/m/tarantulas_the_deadly_cargo,,12,
https://www.rottentomatoes.com/m/blades,,,
https://www.rottentomatoes.com/m/i_dream_of_a_psychopomp,,,
https://www.rottentomatoes.com/m/the_forest_of_the_lost_souls,75,63,
https://www.rottentomatoes.com/m/screwdriver,67,80,
https://www.rottentomatoes.com/m/terrortory_2,,,
https://www.rottentomatoes.com/m/black_rose,,41,
https://www.rottentomatoes.com/m/zombie_bloodbath,,32,
https://www.rottentomatoes.com/m/apocalyptic,,35,
https://www.rottentomatoes.com/m/tinnitus,,,
https://www.rottentomatoes.com/m/the_haunting_of_la_llorona,,,
https://www.rottentomatoes.com/m/the_car_road_to_revenge,,20,
https://www.rottentomatoes.com/m/tsuki,,,
https://www.rottentomatoes.com/m/blood_vow,,,
https://www.rottentomatoes.com/m/deep_sea_python,,,
https://www.rottentomatoes.com/m/an_unquiet_grave,70,29,
https://www.rottentomatoes.com/m/return_of_the_killer_shrews,,7,
https://www.rottentomatoes.com/m/python,,23,
https://www.rottentomatoes.com/m/raksha,,,
https://www.rottentomatoes.com/m/vampira-the-movie,,45,
https://www.rottentomatoes.com/m/horrors_of_malformed_men,100,55,
https://www.rottentomatoes.com/m/the-death-factory-bloodletting,,14,
https://www.rottentomatoes.com/m/livestream,,,
https://www.rottentomatoes.com/m/lamentos,,,
https://www.rottentomatoes.com/m/the_lodgers,56,38,"Like many real-life long-term visitors,The Lodgersstarts out with a modicum of mystery and excitement, but eventually overstays its welcome."
https://www.rottentomatoes.com/m/beneath_us,22,51,
https://www.rottentomatoes.com/m/black_sunday,88,77,"Mario Bava's official narrative debut is a witchy nightmare steeped in gothic splendor, shot in chiaroscuro black and white and punctuated with startling gore."
https://www.rottentomatoes.com/m/plank_face,,67,
https://www.rottentomatoes.com/m/isha,,,
https://www.rottentomatoes.com/m/memories,,82,
https://www.rottentomatoes.com/m/a_measure_of_the_sin,,,
https://www.rottentomatoes.com/m/rocket_gang,,,
https://www.rottentomatoes.com/m/ctrl,,,
https://www.rottentomatoes.com/m/blue_monkey,,31,
https://www.rottentomatoes.com/m/shifted,,,
https://www.rottentomatoes.com/m/blessed_are_the_children,,71,
https://www.rottentomatoes.com/m/hello_in_here,,,
https://www.rottentomatoes.com/m/bitter_souls,,,
https://www.rottentomatoes.com/m/malice-in-wonderland,,75,
https://www.rottentomatoes.com/m/tumbbad,87,95,Tumbbadhas everything you never knew you needed in a cliché horror romp that is very pleasing to the eye.
https://www.rottentomatoes.com/m/abnormal_attraction,,85,
https://www.rottentomatoes.com/m/star_vehicle,,,
https://www.rottentomatoes.com/m/invoking_5,,,
https://www.rottentomatoes.com/m/the_ghost_writer,,,
https://www.rottentomatoes.com/m/hate_crime,6,61,
https://www.rottentomatoes.com/m/alpha_wolf,,,
https://www.rottentomatoes.com/m/children_of_the_corn_iv_the_gathering,,25,
https://www.rottentomatoes.com/m/no_comment,,,
https://www.rottentomatoes.com/m/closet_space,,,
https://www.rottentomatoes.com/m/liverleaf,60,86,
https://www.rottentomatoes.com/m/iris,,,
https://www.rottentomatoes.com/m/sanatorium,,25,
https://www.rottentomatoes.com/m/el_pozo,,,
https://www.rottentomatoes.com/m/bokshi,,,
https://www.rottentomatoes.com/m/alone_in_the_dead_of_night,,60,
https://www.rottentomatoes.com/m/significant_other,74,65,Some surprising touches and a generally thoughtful approach help elevateSignificant Otherabove standard wilderness survival stories.
https://www.rottentomatoes.com/m/neeya,,,
https://www.rottentomatoes.com/m/from_the_dead_of_night,,55,
https://www.rottentomatoes.com/m/escape_from_hell,,44,
https://www.rottentomatoes.com/m/toshimaen_haunted_park,,,
https://www.rottentomatoes.com/m/the_summer_of_massacre,,,
https://www.rottentomatoes.com/m/two_heads_creek,90,64,
https://www.rottentomatoes.com/m/blood_tokoloshe,,,
https://www.rottentomatoes.com/m/vampires_lucas_rising,,,
https://www.rottentomatoes.com/m/saving_for_the_day,,,
https://www.rottentomatoes.com/m/lord_have_mercy,,,
https://www.rottentomatoes.com/m/the_hunters_anthology_the_demon_hunter,,,
https://www.rottentomatoes.com/m/the_salamander_house,,,
https://www.rottentomatoes.com/m/purgatorium,,,
https://www.rottentomatoes.com/m/til_death_do_us_part,,55,
https://www.rottentomatoes.com/m/dark_fields,,0,
https://www.rottentomatoes.com/m/far_from_the_apple_tree,,,
https://www.rottentomatoes.com/m/christmas_evil,57,36,
https://www.rottentomatoes.com/m/house_of_carnage,,,
https://www.rottentomatoes.com/m/september,,,
https://www.rottentomatoes.com/m/hellblazers,,36,
https://www.rottentomatoes.com/m/clara,,60,
https://www.rottentomatoes.com/m/blood_of_dracula,,16,
https://www.rottentomatoes.com/m/tarantella,,,
https://www.rottentomatoes.com/m/the_chaperone,31,43,
https://www.rottentomatoes.com/m/provoked,,,
https://www.rottentomatoes.com/m/southern_gothic,,0,
https://www.rottentomatoes.com/m/the_haunting_of_hythe_house,,,
https://www.rottentomatoes.com/m/pechi,,,
https://www.rottentomatoes.com/m/night_fangs,,50,
https://www.rottentomatoes.com/m/they,67,33,
https://www.rottentomatoes.com/m/laptop,,,
https://www.rottentomatoes.com/m/hippos_revenge,,,
https://www.rottentomatoes.com/m/hopscotch,80,78,"Boosted by a deftly underplayed performance from Walter Matthau,Hopscotchis a Cold War spy caper with comic bounce."
https://www.rottentomatoes.com/m/the_killing_strain,,24,
https://www.rottentomatoes.com/m/pyewacket,83,51,"Pyewacketbuilds its atmospheric, patiently encroaching chills on a well-told story concerned more with emotional trauma than supernatural threats."
https://www.rottentomatoes.com/m/satans_school_for_girls,,43,
https://www.rottentomatoes.com/m/home_for_rent,60,84,
https://www.rottentomatoes.com/m/stickman,,,
https://www.rottentomatoes.com/m/the_tent,,70,
https://www.rottentomatoes.com/m/maya,,,
https://www.rottentomatoes.com/m/blood_widow,,17,
https://www.rottentomatoes.com/m/whats_cooking,52,65,"What's Cooking? is well-acted, but the scenes sometimes sink into melodrama as characters scream at each other, and the movie as a whole is too lightweight and forgettable."
https://www.rottentomatoes.com/m/devils_kiss,,,
https://www.rottentomatoes.com/m/praana,,,
https://www.rottentomatoes.com/m/a_haunting_in_ravenwood,,,
https://www.rottentomatoes.com/m/mad_cats,100,76,
https://www.rottentomatoes.com/m/wrong_places,,,
https://www.rottentomatoes.com/m/heartbeat_100,,,
https://www.rottentomatoes.com/m/luis,,,
https://www.rottentomatoes.com/m/guillotine,,,
https://www.rottentomatoes.com/m/blood_monkey,,19,
https://www.rottentomatoes.com/m/red_kingdom_rising,,,
https://www.rottentomatoes.com/m/butter_on_the_latch,80,28,
https://www.rottentomatoes.com/m/dreams_of_the_dead,,60,
https://www.rottentomatoes.com/m/in_a_dark_place,,10,
https://www.rottentomatoes.com/m/eerie_tales,,,
https://www.rottentomatoes.com/m/skin_crawl,,23,
https://www.rottentomatoes.com/m/the_monster_and_the_girl,,29,
https://www.rottentomatoes.com/m/loop_track,100,75,
https://www.rottentomatoes.com/m/under_cover,,7,
https://www.rottentomatoes.com/m/monster_high,,34,
https://www.rottentomatoes.com/m/single_white_female,53,44,"Single White Femalebenefits from a pair of outstanding leads, neither of whom are well served by a storyline that wavers between thrillingly tense and utterly ridiculous."
https://www.rottentomatoes.com/m/suffering_bible,,,
https://www.rottentomatoes.com/m/night_of_the_reaper,77,60,Night of the Reaperis an atmospheric indie slasher that balances genre enthusiasm and eerie direction to offer a fleeting but engaging diversion for dedicated horror fans.
https://www.rottentomatoes.com/m/shadows-of-the-past,,67,
https://www.rottentomatoes.com/m/monsters_of_california,40,70,
https://www.rottentomatoes.com/m/the_other_side_of_the_door,35,30,"Laden with flimsy jump scares and cheap stereotypes,The Other Side of the Doorwastes solid work from Sarah Wayne Callies on thoroughly middling horror fare."
https://www.rottentomatoes.com/m/killer_bash,,35,
https://www.rottentomatoes.com/m/the_slayer_chronicles_volume_1,,,
https://www.rottentomatoes.com/m/dead_teenagers,,,
https://www.rottentomatoes.com/m/dead-teenagers,,,
https://www.rottentomatoes.com/m/shadow-creature,,,
https://www.rottentomatoes.com/m/in_a_cold_vein,,,
https://www.rottentomatoes.com/m/zombie_driftwood,,25,
https://www.rottentomatoes.com/m/cuckold,,,
https://www.rottentomatoes.com/m/before_the_night_is_over,,,
https://www.rottentomatoes.com/m/the_nun,,20,
https://www.rottentomatoes.com/m/white_terror,,,
https://www.rottentomatoes.com/m/feet_of_death,,,
https://www.rottentomatoes.com/m/the_snare,,,
https://www.rottentomatoes.com/m/black_dahlia,31,27,"Though this ambitious noir crime-drama captures the atmosphere of its era, it suffers from subpar performances, a convoluted story, and the inevitable comparisons to other, more successful films of its genre."
https://www.rottentomatoes.com/m/black-dahlia,,10,
https://www.rottentomatoes.com/m/in_the_belly_of_a_tiger,,,
https://www.rottentomatoes.com/m/rotten_flowers,,,
https://www.rottentomatoes.com/m/cannibal_fog,,,
https://www.rottentomatoes.com/m/dug_up,,,
https://www.rottentomatoes.com/m/dawn,,57,
https://www.rottentomatoes.com/m/payment_received,,,
https://www.rottentomatoes.com/m/the_world_we_knew,,,
https://www.rottentomatoes.com/m/it_stains_the_sands_red,64,40,
https://www.rottentomatoes.com/m/day_of_the_dead,13,22,
https://www.rottentomatoes.com/m/sync,,,
https://www.rottentomatoes.com/m/interchange,,,
https://www.rottentomatoes.com/m/femmes_fatales,,,
https://www.rottentomatoes.com/m/forgotten_tales,,,
https://www.rottentomatoes.com/m/plastic,,,
https://www.rottentomatoes.com/m/a_house_in_jerusalem,,,
https://www.rottentomatoes.com/m/ghost_chasers,,,
https://www.rottentomatoes.com/m/stay_safe,,,
https://www.rottentomatoes.com/m/my_best_friends_exorcism,50,34,"My Best Friend's Exorcismhas some fun moments, but ultimately collapses into a dull, unoriginal 80s-style possession story with weak effects and misplaced comedy."
https://www.rottentomatoes.com/m/a_shot_in_the_dark,,,
https://www.rottentomatoes.com/m/butchers_book_three_bonesaw,,,
https://www.rottentomatoes.com/m/a_private_session,,,
https://www.rottentomatoes.com/m/12_to_midnight,,,
https://www.rottentomatoes.com/m/oddity,96,77,"An elegant and spooky ghost story punctuated with clever jolts,Oddityhews to the fundamentals of fright and achieves shout-inducing results."
https://www.rottentomatoes.com/m/text,,,
https://www.rottentomatoes.com/m/knight_chills,,40,
https://www.rottentomatoes.com/m/hisss,,17,
https://www.rottentomatoes.com/m/election_night,,,
https://www.rottentomatoes.com/m/tales_for_the_campfire_3,,,
https://www.rottentomatoes.com/m/belonging,,,
https://www.rottentomatoes.com/m/cold_feet,,,
https://www.rottentomatoes.com/m/killer_raccoons_2_dark_christmas_in_the_dark,,,
https://www.rottentomatoes.com/m/call-girl,,45,
https://www.rottentomatoes.com/m/call_girl,,,
https://www.rottentomatoes.com/m/destruction_kings,,67,
https://www.rottentomatoes.com/m/witches_of_blackwood,,,
https://www.rottentomatoes.com/m/bloodbath_in_the_house_of_knives,,,
https://www.rottentomatoes.com/m/dimension_z,,,
https://www.rottentomatoes.com/m/see_for_yourself,,,
https://www.rottentomatoes.com/m/transcend,,,
https://www.rottentomatoes.com/m/house,20,,
https://www.rottentomatoes.com/m/remote_control,,90,
https://www.rottentomatoes.com/m/good_night_said_miss_bird,,,
https://www.rottentomatoes.com/m/the_terror_of_hallows_eve,70,40,
https://www.rottentomatoes.com/m/arbor_demon,,31,
https://www.rottentomatoes.com/m/cordelia,,,
https://www.rottentomatoes.com/m/tardy_terror,,,
https://www.rottentomatoes.com/m/the_burial,,67,
https://www.rottentomatoes.com/m/zombies_of_mora_tau,,11,
https://www.rottentomatoes.com/m/slaughterhouse_rulez,38,51,"An uneven blend of horror and comedy that fails to satisfy on either front,Slaughterhouse Rulezaims for B-movie fun but doesn't make the grade."
https://www.rottentomatoes.com/m/blood_pi,,,
https://www.rottentomatoes.com/m/the_haunting_of_the_morgan_estate,,,
https://www.rottentomatoes.com/m/from_the_shadows,,,
https://www.rottentomatoes.com/m/the_unraveling,,41,
https://www.rottentomatoes.com/m/the-boat,,81,
https://www.rottentomatoes.com/m/night_of_the_howling_beast,,12,
https://www.rottentomatoes.com/m/stone_cold_dead,,50,
https://www.rottentomatoes.com/m/chanthaly,,,
https://www.rottentomatoes.com/m/follow_the_dead,100,69,
https://www.rottentomatoes.com/m/tokyo_evil_hotel,,,
https://www.rottentomatoes.com/m/chupacabra,,,
https://www.rottentomatoes.com/m/the_sierra_nevada_murders,,,
https://www.rottentomatoes.com/m/monster_island,,22,
https://www.rottentomatoes.com/m/virgin,38,47,
https://www.rottentomatoes.com/m/renfield,58,78,"Although it fails to take full advantage of its committed stars and killer premise,Renfield's batty horror-comedy blend sinks in just enough to leave an impression."
https://www.rottentomatoes.com/m/the_goldsmith,,,
https://www.rottentomatoes.com/m/stalled,,14,
https://www.rottentomatoes.com/m/late_checkout,,,
https://www.rottentomatoes.com/m/offerings,,21,
https://www.rottentomatoes.com/m/pop-skull,,45,
https://www.rottentomatoes.com/m/the_girl_with_no_name,,,
https://www.rottentomatoes.com/m/revival,,,
https://www.rottentomatoes.com/m/the_hive,,9,
https://www.rottentomatoes.com/m/30_minutes_or_less,45,40,"It's sporadically funny and it benefits from a talented cast, but30 Minutes or Lesssuffers from a disjointed narrative, and too often mistakes crude gags for true lowbrow humor."
https://www.rottentomatoes.com/m/in_the_land_of_the_cannibals,,,
https://www.rottentomatoes.com/m/cry_for_the_bad_man,,,
https://www.rottentomatoes.com/m/ghost_cat_of_nabeshima,,,
https://www.rottentomatoes.com/m/waking_karma,,,
https://www.rottentomatoes.com/m/youre_all_gonna_die,,,
https://www.rottentomatoes.com/m/tempestad,95,100,
https://www.rottentomatoes.com/m/plaster_rock,,,
https://www.rottentomatoes.com/m/zoo,60,36,"While a marginally fascinating look at a taboo subject,Zoois bogged down by its overly artistic presentation."
https://www.rottentomatoes.com/m/murder_is_like_sex,,,
https://www.rottentomatoes.com/m/the_creek,,,
https://www.rottentomatoes.com/m/ghost_killer,96,,"Ghost Killerembraces its offbeat premise with confidence, delivering slick action, playful chemistry, and earnest charm."
https://www.rottentomatoes.com/m/black_pumpkin,,43,
https://www.rottentomatoes.com/m/the_last_performance,,50,
https://www.rottentomatoes.com/m/birth_rebirth,95,73,"Firmly rooted in classic horror,Birth/Rebirthuses a familiar framework to tease at fundamental fears from a chillingly relatable angle."
https://www.rottentomatoes.com/m/the_girl_of_my_dreams,,,
https://www.rottentomatoes.com/m/mia,,,
https://www.rottentomatoes.com/m/haunted_echoes,,3,
https://www.rottentomatoes.com/m/videoclub,,40,
https://www.rottentomatoes.com/m/the-hangman,,50,
https://www.rottentomatoes.com/m/psycho_ward,,2,
https://www.rottentomatoes.com/m/mohini,,,
https://www.rottentomatoes.com/m/blood_club_dolls_1,,,
https://www.rottentomatoes.com/m/visher,,,
https://www.rottentomatoes.com/m/scary_tales,,,
https://www.rottentomatoes.com/m/killing_spree,,57,
https://www.rottentomatoes.com/m/im_haunted_2,,,
https://www.rottentomatoes.com/m/los-suicidas,,,
https://www.rottentomatoes.com/m/snakes_on_a_plane,69,49,"Snakes on a Planelives up to its title, featuring snakes on a plane. It isn't perfect, but then again, it doesn't need to be."
https://www.rottentomatoes.com/m/mark-of-the-devil,44,46,
https://www.rottentomatoes.com/m/night_watcher,,16,
https://www.rottentomatoes.com/m/phantom_racer,,29,
https://www.rottentomatoes.com/m/vajralu_kavala_nayana,,,
https://www.rottentomatoes.com/m/creep_2,100,72,"Creep 2has everything that made the original work and more -- more laughs, more awkwardness, more unsettling terror."
https://www.rottentomatoes.com/m/terror_5,,,
https://www.rottentomatoes.com/m/13_exorcisms,,,
https://www.rottentomatoes.com/m/abigail_haunting,,,
https://www.rottentomatoes.com/m/2021,,,
https://www.rottentomatoes.com/m/miss-leslies-dolls,,,
https://www.rottentomatoes.com/m/dariuss,,,
https://www.rottentomatoes.com/m/bloodbath,,,
https://www.rottentomatoes.com/m/lost-signal,,4,
https://www.rottentomatoes.com/m/2001_maniacs,,48,
https://www.rottentomatoes.com/m/psycho_ape_part_ii_the_wrath_of_kong,,,
https://www.rottentomatoes.com/m/the_gown,,,
https://www.rottentomatoes.com/m/house_of_the_witch,,16,
https://www.rottentomatoes.com/m/last_the_night,,27,
https://www.rottentomatoes.com/m/animosity,,,
https://www.rottentomatoes.com/m/pig_man,,,
https://www.rottentomatoes.com/m/edge_of_the_axe,,30,
https://www.rottentomatoes.com/m/the_haunting_of_sharon_tate,18,28,The Haunting of Sharon Tatedishonors the events it seeks to dramatize with a poorly acted and offensively exploitative take on real-life tragedy.
https://www.rottentomatoes.com/m/silent_retreat,,26,
https://www.rottentomatoes.com/m/birdeater,74,,
https://www.rottentomatoes.com/m/la_venganza_de_ira_vamp,,,
https://www.rottentomatoes.com/m/the_deep_queer_massacre,,,
https://www.rottentomatoes.com/m/everfall,,8,
https://www.rottentomatoes.com/m/lifeforce,58,46,"Brazenly strange and uneven in its execution,Lifeforceis an otherworldly sci-fi excursion punctuated with off-kilter horror flourishes."
https://www.rottentomatoes.com/m/caterpillar,86,53,
https://www.rottentomatoes.com/m/the_unkindness_of_ravens,,75,
https://www.rottentomatoes.com/m/a_detox_horrific,,,
https://www.rottentomatoes.com/m/animus,,,
https://www.rottentomatoes.com/m/the_naughty_list,,30,
https://www.rottentomatoes.com/m/alien_resurrection,56,39,"While Sigourney Weaver's feral performance as a resurrected Ripley restores some fun to theAlienfranchise, the acid blood running through this fourth entry's veins corrodes whatever emotional investment audiences had left."
https://www.rottentomatoes.com/m/the_man_in_white,,,
https://www.rottentomatoes.com/m/invitation,,53,
https://www.rottentomatoes.com/m/alice_or_the_last_escapade,,,
https://www.rottentomatoes.com/m/devils_five,,,
https://www.rottentomatoes.com/m/breadcrumbs,,12,
https://www.rottentomatoes.com/m/surviving_the_hunt,,,
https://www.rottentomatoes.com/m/king_of_terrors,,,
