tmdb_id,vote_average,vote_count,popularity
928480,6.182,181,3.7025
475930,5.86,225,1.0824
378218,4.2,3,0.1102
1105902,6.8,66,0.341
841569,5.8,10,1.078
687972,5.8,10,0.1677
651696,5.6,12,0.0505
1283633,10.0,1,0.1845
1520142,10.0,1,0.0709
1016521,5.2,6,0.0532
35710,3.7,51,0.5235
88381,4.2,8,0.2955
876286,3.0,1,0.0654
83413,3.2,45,0.3325
42530,5.8,43,1.0218
1492280,10.0,1,0.0503
42499,6.0,84,1.1016
311085,2.3,7,0.357
1080646,6.0,1,0.0286
498069,1.0,1,0.0239
30875,5.1,103,0.5923
386114,3.0,1,0.1404
417116,2.0,1,0.0541
735782,5.3,3,0.773
58862,5.9,23,0.3203
198225,7.3,9,1.0005
1398903,5.0,3,0.9249
1034097,5.0,4,0.0438
1186605,4.4,10,0.2018
434130,6.7,3,0.5109
1153539,5.0,1,0.0214
27662,4.5,43,0.9983
22385,5.7,11,0.5348
1008005,6.014,242,1.1758
143536,5.1,7,0.2341
928,6.523,2878,6.0013
339436,3.0,1,0.0609
43115,4.7,71,0.6617
29315,3.9,20,0.8741
85023,3.4,7,0.4539
1055108,4.0,1,0.1397
1096993,5.0,2,0.0933
741964,8.0,1,0.0143
581681,5.5,2,0.0975
111066,6.4,18,0.61
987496,6.8,6,0.253
68515,1.7,3,0.2382
274140,4.7,7,0.582
376788,5.8,6,0.2078
663662,4.8,13,0.2497
1124672,10.0,2,0.1128
91736,3.6,47,0.7098
482974,3.7,33,0.4647
200530,6.0,2,0.1849
455424,5.7,13,0.1023
499834,5.4,4,0.5822
369877,4.9,9,0.2229
1058372,6.0,1,0.0168
226018,3.6,7,0.5182
40069,6.3,132,1.8119
53868,6.31,163,1.3474
872671,2.9,8,0.2389
1693,6.0,129,2.102
15855,6.187,211,2.2305
1197830,5.452,31,0.5346
94567,2.0,4,0.2465
1396080,5.0,1,0.1447
513108,6.0,1,0.0398
49690,3.8,36,0.4057
291693,4.0,7,0.0918
1578088,4.5,2,0.6358
70349,7.5,89,1.1362
110650,6.466,132,0.2907
310591,2.0,2,0.0598
453579,5.3,3,0.3205
642113,6.0,2,0.2848
13025,5.557,870,1.9797
267013,5.2,13,0.2498
463015,5.0,26,0.5634
42462,6.4,8,0.5143
850148,8.0,1,0.0398
94515,5.1,35,2.2049
86330,4.533,60,1.2668
432713,6.7,3,0.3206
16146,5.24,227,1.0255
86687,4.3,16,0.3337
500377,6.0,1,0.0143
321099,5.0,4,0.1994
881460,5.2,69,1.2923
1246416,8.3,3,0.0522
794424,3.0,1,0.0658
267150,4.3,7,0.7457
1441348,2.0,1,0.1002
50038,3.4,8,0.1086
360722,6.2,1,0.1603
1177921,6.0,8,0.206
235374,5.8,19,1.2175
28036,5.5,2,0.2687
592786,4.2,11,0.2014
44108,6.459,37,0.7846
1048097,1.2,4,0.0338
24913,6.046,382,2.279
1519067,10.0,1,0.0838
386451,4.3,9,0.1882
1602715,5.0,1,0.0306
710871,6.489,138,1.9123
1130995,5.5,2,0.1754
127441,4.2,9,0.1633
333812,4.0,4,0.1762
662373,3.0,1,0.0429
28721,2.6,35,0.5641
1147993,7.0,1,0.7251
362757,3.0,1,0.4622
267682,3.5,4,0.1181
459792,6.0,1,0.2348
1134705,6.0,1,0.088
568032,8.0,1,0.0289
1518862,10.0,1,0.0673
758511,3.5,2,0.0649
42794,4.3,46,0.5591
60866,4.0,10,0.9254
796643,4.8,10,0.5302
483730,4.0,1,0.0974
1244531,6.232,115,4.4722
26943,2.1,13,0.2589
333442,3.2,4,0.0596
21343,5.1,12,0.4259
1596871,10.0,1,0.0429
421914,5.5,11,1.419
860728,2.0,2,0.1246
1462822,10.0,1,0.0985
106524,1.0,1,0.1578
853545,10.0,1,0.0168
589614,5.2,4,0.1663
655344,4.0,1,0.0506
361061,6.0,7,0.3055
422471,3.6,42,0.5649
762168,2.0,1,0.1158
1145279,10.0,1,0.3297
629131,5.8,6,0.0527
726207,5.3,30,1.0754
385377,1.8,10,0.3181
51890,5.5,42,1.2137
117347,6.75,8,1.5413
1671630,5.5,2,1.0609
759524,6.6,10,0.485
164495,3.0,1,0.1045
421559,4.2,22,0.3269
1520232,10.0,1,0.1451
762826,9.0,1,0.1294
1269108,5.7,12,0.9265
971237,4.0,1,0.0143
1155102,4.8,5,0.3096
116603,2.8,10,0.202
397514,4.9,169,0.8186
1434351,9.7,3,0.1431
404331,7.0,2,0.9286
209861,6.0,1,0.925
308135,1.0,1,0.3443
72270,4.9,17,0.4329
1566231,10.0,1,0.0835
93758,3.7,16,0.2148
355743,1.0,1,0.0457
1144957,3.2,5,0.0261
732621,3.0,3,0.4735
1402208,3.0,1,0.6605
607184,7.3,3,0.07
158100,3.8,10,0.0595
55681,4.1,26,0.5274
297030,3.0,1,0.2562
230722,6.3,23,1.2378
1121059,6.3,10,0.1378
448997,7.0,2,0.1995
923821,10.0,1,0.0434
48714,6.93,351,0.7453
315083,3.9,8,0.2184
153170,4.0,3,0.4237
469971,10.0,1,0.0143
253205,3.0,43,0.4828
719452,7.0,1,0.0387
277506,2.0,3,0.0448
1048127,8.0,1,0.0168
1328395,9.5,1,0.1028
36560,5.7,53,0.8472
782140,1.5,2,0.0404
121567,6.5,4,0.0769
1646394,6.0,1,0.0379
1054299,10.0,1,0.0311
606833,8.2,2,0.0555
73962,6.8,11,0.542
1215462,8.0,2,0.8827
44186,3.1,17,0.2492
482783,4.0,1,0.1739
644530,6.5,2,0.0336
582394,6.1,15,1.5093
420950,5.6,522,1.7205
1485629,5.0,2,1.1734
387749,6.3,3,0.6164
125442,4.3,3,0.0361
1352034,4.0,1,0.4778
1320054,10.0,1,0.0404
637020,6.0,1,0.0071
518695,6.0,1,0.0416
673456,2.0,1,0.0286
387605,4.4,9,0.2265
876045,7.2,10,0.1563
134366,5.565,1007,2.6231
1216784,5.519,54,1.2756
1056366,5.0,2,0.0989
98039,2.8,4,0.4447
15425,4.6,66,0.6461
188633,6.5,2,0.1483
276292,3.0,3,0.1543
290391,3.6,7,0.1628
108885,2.0,9,0.1056
1112171,2.4,10,0.2568
1424752,8.611,9,1.0411
235746,3.1,13,0.2435
366969,4.2,16,0.139
702621,5.296,93,1.4448
517764,5.412,376,1.5009
407825,4.5,4,0.1501
424689,9.5,1,0.0545
85202,3.9,38,0.6025
1319665,7.5,2,0.5132
517662,6.0,1,0.2224
898770,4.7,3,0.4731
654816,4.3,7,0.0363
129123,5.0,16,8.2021
356326,5.5,200,0.6895
355510,3.6,7,0.0791
359029,4.6,20,1.4963
533469,3.0,1,0.0518
608846,4.8,9,0.9668
463511,6.7,3,0.2399
1512342,10.0,1,0.1994
712123,6.0,130,0.5726
24916,5.8,55,1.9796
277461,5.0,1,0.08
291540,5.9,24,0.7525
1496112,10.0,1,0.0511
435678,3.4,7,0.3225
37529,4.952,93,1.5649
489239,1.0,1,0.2037
504076,3.7,3,0.4003
256676,1.0,1,0.2577
699075,10.0,1,1.1612
1247276,9.0,2,0.0362
1160112,8.0,1,0.1032
1158271,1.0,1,0.1918
1002325,7.0,1,0.2484
58405,6.3,18,1.1179
882162,5.0,2,0.2471
901040,7.0,1,0.112
1427153,10.0,1,0.0143
863831,5.7,11,0.1495
413758,3.0,3,0.1872
43045,5.8,25,0.6057
749951,10.0,1,0.1079
30831,5.2,5,0.2354
651484,1.0,1,0.0671
112371,3.8,6,0.1609
596320,3.8,3,0.0168
211557,5.8,19,0.3566
1491692,9.0,1,0.0143
218667,5.0,1,0.1991
171204,4.8,20,0.2732
1455383,7.0,2,0.2427
96235,4.3,35,1.3894
706739,6.7,3,0.0409
102390,4.8,4,0.1378
28741,4.5,15,0.3151
986990,2.0,1,0.4212
87852,4.4,92,0.5838
97982,4.0,1,0.7601
543582,5.6,17,0.0775
68557,5.8,25,0.6746
618352,6.737,97,2.3417
1259754,4.0,1,0.0214
448252,6.0,115,1.5589
472269,6.166,317,3.5981
1253274,8.0,1,0.0976
735116,5.0,2,0.0168
77127,3.0,11,0.247
461928,6.071,435,2.3587
432661,6.1,9,0.0891
249260,3.318,110,0.6797
854196,5.8,13,0.4202
125773,2.8,4,0.1445
1215918,6.0,139,3.2861
217564,10.0,1,0.4186
42968,5.633,266,1.8318
513985,6.4,4,0.1333
1514364,6.0,28,2.221
525910,4.2,5,0.3188
705397,8.0,1,0.042
878844,6.0,1,0.0168
57061,2.0,1,0.2876
1433461,6.0,1,0.0143
647892,4.0,3,0.2714
71031,2.6,20,0.2848
782007,5.5,2,0.793
575924,5.2,3,0.0877
364229,1.7,3,0.2338
263619,4.3,3,0.2673
302512,4.5,2,0.0256
1180931,8.4,7,0.2018
319631,5.2,8,0.405
1086321,3.4,7,0.3468
1518186,10.0,1,0.0071
655363,6.673,240,0.6261
130926,3.8,3,0.1697
1212742,6.2,144,5.2136
391529,6.3,3,0.1926
30670,4.9,52,0.7249
256522,6.2,107,3.2995
1040632,4.0,1,0.0741
184885,6.2,17,0.42
362171,6.0,2,0.3885
21781,6.584,89,1.1561
366809,10.0,2,0.3309
262087,3.2,3,0.0693
931892,3.0,2,0.2082
514793,9.0,4,0.0143
1019335,3.0,1,0.0143
465600,5.0,1,0.0662
796412,6.0,1,0.0775
479371,5.0,3,0.0214
453387,1.3,3,0.1739
431505,6.8,3,0.0143
69011,5.8,48,2.7578
320980,5.0,1,0.4374
156969,3.0,3,0.3365
1026563,5.9,187,1.3664
929334,2.7,3,0.7964
227759,3.4,8,0.3085
68146,5.6,101,0.5949
941723,5.0,2,0.3055
359574,4.2,4,0.0579
284711,4.0,86,0.6392
1124666,8.2,2,0.0697
1374462,7.3,6,1.5488
1001755,10.0,1,0.1097
42793,5.6,36,0.2252
113739,1.7,24,0.2085
562771,5.3,3,0.0527
92785,2.5,7,0.1852
47408,5.735,34,1.8712
475254,6.5,8,0.1382
25329,6.1,188,2.5329
346364,7.239,20234,16.2461
54818,6.4,14,0.2388
1433124,6.2,2,0.8188
1023246,3.0,1,0.4025
406288,5.0,0,0.0143
455946,7.8,6,0.0306
34195,3.9,34,0.1408
730890,4.0,6,0.2653
308115,1.5,2,0.1639
316710,7.3,39,0.2349
627533,7.0,1,0.0338
1393676,5.0,3,0.4327
876619,4.5,16,0.2423
273425,3.5,1,0.0338
636681,8.0,2,0.0214
657191,8.2,5,0.3891
795522,6.0,99,2.7144
179111,6.177,288,1.9533
408538,6.8,4,0.2328
623341,1.0,1,0.0071
407874,9.0,1,0.1938
785167,6.2,3,0.1392
626244,6.0,4,0.1489
207773,4.2,19,0.2202
1002151,1.0,2,0.0525
593510,2.0,1,0.2852
68665,4.3,18,0.8006
934812,6.0,1,0.4529
1136334,5.0,1,0.0803
799177,6.9,66,1.97
13276,4.5,17,0.5834
421401,7.5,4,0.2785
269285,4.6,5,0.3201
446448,3.0,3,0.2288
408755,3.8,25,0.5249
163066,4.4,17,0.3077
1516717,7.0,1,0.0448
116177,5.1,5,0.1001
1466747,5.5,4,2.2953
567232,1.0,3,0.1721
128787,4.0,9,0.3337
178674,7.0,1,1.0671
18334,4.8,158,7.6323
131824,5.9,7,0.7796
14254,6.449,1614,3.6032
41239,3.6,5,0.4862
629380,7.0,3,0.0832
142709,3.333,12,0.1163
1162858,5.7,51,2.8907
19816,4.0,24,0.3861
510388,6.241,474,3.0696
83587,6.4,14,0.222
105826,6.6,10,1.2669
136549,2.0,1,0.1818
1195910,4.0,2,0.0604
31255,2.8,13,0.0239
793354,10.0,1,0.319
112287,4.0,37,0.3239
488813,2.3,3,0.2912
521146,1.0,2,0.0261
860177,3.7,3,0.1164
648043,6.1,63,1.9984
334388,6.5,40,0.3533
353636,5.0,1,0.3157
1118608,3.6,10,0.3501
39895,5.7,96,0.8107
76847,5.2,22,1.2525
98106,4.4,36,1.0634
567220,4.9,67,0.5513
391872,3.9,13,0.5453
699018,5.0,1,0.0412
42939,1.9,18,0.3696
28626,3.8,13,0.6106
1210635,2.0,1,0.0362
1078079,3.2,3,0.0498
350718,6.0,1,0.2981
256514,5.2,7,0.466
139004,1.8,8,0.0894
975078,10.0,1,0.0338
8332,6.7,189,1.106
10062,2.9,22,0.5769
258006,4.6,11,0.5901
634281,3.0,1,0.0729
829183,2.0,2,0.8908
556268,5.5,4,0.3281
159650,5.2,5,0.6865
455948,4.4,9,0.0708
85156,4.0,24,0.4571
1080299,6.0,2,0.0193
835159,5.1,12,0.1618
627515,4.0,8,0.0962
828306,2.6,5,0.2152
1091,8.069,7845,11.5649
27555,2.6,12,0.1162
761823,6.0,1,0.0718
1056428,9.8,4,0.0327
39303,5.3,36,0.7337
791910,5.5,45,3.3703
539651,6.895,444,3.043
363111,4.9,237,1.6279
19951,5.381,42,0.6158
699718,8.55,20,0.7973
143028,4.0,4,0.9614
537542,4.1,14,0.3828
644106,5.0,3,0.1275
734072,1.0,2,0.2627
1061519,10.0,1,0.0941
208562,8.0,2,0.2363
99658,3.5,3,0.0168
680653,5.0,25,0.5853
380685,6.0,1,0.2333
1440129,9.0,1,0.2008
605505,7.0,1,0.124
539064,5.7,6,1.6543
552322,5.278,18,1.1798
693486,6.5,2,0.0143
553403,7.6,5,0.1871
36992,5.4,93,0.897
15301,6.48,797,3.903
1613690,10.0,1,0.2461
1606669,5.0,3,0.9256
1444747,5.0,1,0.067
28111,3.7,18,0.3535
1037355,6.7,10,0.1422
228012,6.583,12,0.8489
316438,6.3,3,0.3392
1154001,8.0,1,0.1039
229341,4.0,2,0.1055
605802,6.0,89,1.4425
394116,8.0,2,0.1195
86212,2.3,6,0.0665
614206,4.0,8,0.4307
699351,3.6,8,0.2933
517931,4.7,16,0.1659
24198,2.4,38,0.6192
119947,6.7,9,1.6226
1293589,6.0,2,0.1104
1005388,1.0,2,0.3129
376576,5.118,34,0.5791
395389,3.0,1,0.4939
71585,3.6,10,0.6415
825016,4.3,5,0.1206
414191,5.633,358,1.0589
914228,2.2,5,0.2402
114847,5.2,8,0.2195
543126,3.9,13,0.2932
220778,2.6,8,0.399
331740,2.7,3,0.0582
695148,5.0,2,0.1942
380379,1.0,2,0.1941
749290,4.3,6,0.0853
571155,5.0,1,0.0362
3146,6.4,104,2.1227
24829,4.9,37,0.6135
1308067,6.5,2,0.9491
1215182,2.6,5,0.1245
36604,3.0,11,0.3052
47194,4.5,65,0.619
1212829,9.0,1,0.1358
213503,5.0,16,1.163
1249771,7.0,1,0.0071
1218752,6.5,2,0.173
189032,3.6,5,0.8679
128519,5.0,5,0.1357
438436,5.566,129,0.6317
1008637,4.5,2,0.3984
83958,6.0,7,0.5012
545911,6.4,5,0.8788
448089,1.0,1,0.0362
1031388,5.2,5,1.0469
904024,7.0,1,0.0998
849269,10.0,1,0.0502
317981,5.532,204,1.3321
848055,6.0,1,0.0431
124870,6.2,29,1.3767
986541,10.0,1,0.2756
480414,5.653,2639,5.7235
256122,4.0,7,0.1164
119577,5.8,5,0.3131
39914,4.1,39,0.7078
312791,5.9,315,3.0397
1115744,3.5,2,0.1691
1137243,3.5,2,0.1931
2151,5.1,96,0.7624
572704,7.5,11,0.8103
1257009,6.525,265,9.9342
1365742,7.0,1,0.0168
569533,5.3,3,0.4388
314762,4.3,7,0.5555
485789,6.0,36,0.476
928391,5.18,75,1.2627
855409,5.7,9,0.3387
141210,6.5,11,0.134
1161687,10.0,1,0.0502
1118033,5.09,78,0.9086
666196,10.0,1,0.0071
6552,6.2,733,3.6276
87487,4.5,13,0.1965
84995,3.5,25,0.3686
854890,2.2,6,0.2585
754824,8.0,1,0.1175
25730,4.7,9,0.3887
215722,3.2,5,0.2855
76403,4.0,65,0.9876
1259421,2.0,1,0.0434
332690,5.0,2,0.0878
336796,6.0,1,0.2007
1411454,6.0,1,0.2732
552032,7.0,1,0.2167
641668,5.6,178,1.2398
762842,4.0,22,0.5226
844986,5.0,1,0.1653
347548,5.957,199,2.529
535096,5.4,9,0.0256
1484490,3.0,3,0.0584
233956,5.6,8,0.9854
271813,2.2,6,0.3431
1571393,4.7,3,0.3028
1241470,5.993,224,27.9391
29128,5.729,72,0.853
21362,5.8,241,1.4139
1194776,2.8,6,0.2124
983526,5.6,86,1.5072
675799,6.8,20,0.4363
1231910,5.7,3,0.0327
70714,4.7,3,0.2385
278478,2.0,2,0.0311
1038871,7.2,4,0.0987
297811,3.3,3,0.92
1471951,4.0,1,0.6779
919076,2.0,2,0.0286
653561,4.0,1,0.1321
132269,6.3,9,0.5064
25537,4.4,38,0.6247
416470,2.4,8,0.1926
137854,2.5,10,0.3076
402437,5.0,3,0.3622
107342,5.0,13,0.5272
46879,5.2,46,1.1941
226614,5.1,6,0.057
216187,5.2,5,0.0602
27144,5.7,38,0.7416
227433,4.0,7,0.4976
337029,5.4,117,1.2654
1168166,5.4,13,1.38
669059,2.0,1,0.1453
1013966,1.0,1,0.1285
463945,5.0,2,0.0281
356085,7.3,81,2.2492
343495,2.0,3,0.2162
924423,5.5,4,1.5327
101429,6.0,3,0.3997
39861,5.8,44,0.6289
977246,6.2,9,0.4885
384798,5.653,639,2.7811
365593,7.0,1,0.2811
735117,4.7,3,0.0336
99099,5.6,38,5.1887
27892,3.0,15,0.4513
1319106,2.0,2,0.084
1365496,10.0,1,0.051
825824,4.0,2,0.1649
267441,7.0,1,0.2581
385309,4.0,21,0.5214
418822,3.3,7,0.3944
1122803,6.0,3,0.1229
298835,4.1,18,0.4573
104264,5.9,19,0.4264
751134,5.0,1,0.1908
502067,6.0,1,0.1108
24655,6.337,316,3.649
15426,4.2,76,1.3526
518710,7.0,1,0.0214
22573,4.2,42,0.1391
22758,4.6,73,0.4103
1182445,4.3,3,0.0404
33794,5.6,45,1.1547
764923,2.0,2,0.1918
38006,6.2,111,1.532
886218,5.5,2,0.0143
849046,5.0,1,0.0261
718558,5.1,87,1.1485
913021,5.0,1,0.0143
1266959,8.0,1,0.3975
209966,3.6,5,0.9733
1204312,6.0,1,0.1225
1318966,4.0,7,0.1819
742906,8.5,2,0.0772
331326,3.0,5,0.4861
845157,10.0,1,0.0357
71057,5.6,39,0.887
347832,5.8,5,0.2891
376560,3.1,21,0.1998
325594,1.5,2,0.0491
206574,0.8,2,0.131
738370,4.973,73,0.5303
466939,7.0,1,0.1257
609448,2.0,7,0.1671
615926,8.0,2,0.0535
25086,2.7,10,0.2503
156019,7.7,19,0.9529
1300760,5.0,1,0.4803
53567,5.4,163,0.4947
638045,5.493,135,1.1313
1083968,6.181,523,5.2814
1533792,4.0,1,0.0573
29796,2.7,9,0.582
122582,2.0,2,0.1259
1072776,7.0,1,0.7018
360041,4.0,1,0.0598
178636,5.3,7,0.5008
314420,5.2,84,0.4824
1322219,8.3,3,0.2423
3206,4.4,7,0.2859
852636,5.9,19,0.678
982419,2.0,1,0.0168
200987,4.6,12,0.5039
761042,5.0,2,0.5102
298026,5.484,64,0.6219
1612522,4.0,1,0.1229
59220,3.0,5,0.2326
79105,5.2,4,0.2971
282432,6.5,2,0.3457
1496560,10.0,1,0.0143
415445,5.0,24,0.3749
1037352,6.333,3,0.7345
1319651,3.1,7,0.5641
891996,7.5,24,0.8325
16027,4.2,22,0.2355
26233,4.3,102,0.8052
639959,4.5,19,0.1199
965419,6.0,1,0.0071
91627,5.1,30,0.4607
241863,7.114,561,3.4789
70948,6.0,2,0.0728
758744,5.0,7,0.4525
421267,1.0,1,0.3554
158873,5.9,19,0.3825
47469,5.2,5,0.0143
370067,3.0,1,0.1324
262324,3.8,12,0.6352
29404,3.7,11,0.5491
109174,5.1,28,0.746
898100,4.0,2,0.0703
55069,3.8,5,0.2667
614186,3.9,25,0.172
267913,2.1,10,0.3288
508150,4.9,7,0.159
1642649,10.0,1,0.0143
552375,6.0,2,0.1361
739596,4.5,4,0.076
403645,5.0,3,1.1678
27783,2.6,9,0.7657
27758,1.2,4,0.2697
526809,5.0,1,0.0261
854344,6.9,14,0.6161
788623,5.3,3,0.0593
100782,3.6,10,0.3758
28488,6.1,49,0.4923
1187339,3.5,2,0.1617
972152,6.5,2,0.3217
187288,4.8,4,0.1804
126568,4.5,4,0.3444
262872,6.8,6,0.1037
135288,3.5,14,0.2435
54811,1.6,5,0.061
1436994,7.0,1,0.0143
285872,3.0,2,0.3058
389709,3.8,4,0.207
457775,5.1,105,0.5674
95551,4.756,45,0.2863
823491,5.66,125,0.9948
50272,5.97,133,0.8364
345468,5.345,248,1.4076
79363,6.7,83,0.5585
440876,4.0,14,0.2253
749555,5.5,13,0.1235
82161,4.5,13,1.3865
783638,5.0,1,0.0691
335633,5.0,3,0.0327
768447,6.069,58,1.7834
1248637,6.0,4,0.6887
576411,1.0,1,0.1509
450934,8.0,1,0.0495
519541,7.0,1,0.1253
643889,2.3,3,0.0448
747359,4.4,9,0.1157
547780,4.3,10,0.1418
315151,3.8,4,1.4393
374334,5.4,5,0.1793
439079,5.902,7136,10.6918
27918,6.3,59,0.8635
16028,5.0,289,1.4001
10007,5.45,699,3.2694
1272152,7.0,1,0.0387
603577,2.0,1,0.2175
1235501,4.0,2,0.1174
12495,6.2,41,0.5743
832712,7.5,2,0.7515
1020402,5.0,2,0.0311
74035,4.1,7,0.0614
417012,3.5,2,0.0718
1323584,8.7,3,0.0261
1054643,1.8,6,0.3108
988591,4.3,18,0.4326
297455,5.778,9,0.3024
1098898,4.0,1,0.1548
141883,4.5,12,1.4211
29135,6.0,66,2.0572
423029,5.0,2,0.1793
413985,9.0,1,0.4154
931940,5.235,68,1.4328
95048,3.6,11,0.3865
456934,5.0,14,0.2698
171930,3.3,7,0.202
9890,5.683,1415,3.0975
68347,4.4,38,0.679
1134433,7.401,223,3.8948
486788,4.2,5,0.08
371303,4.8,13,0.2598
349795,4.0,21,0.44
1111582,10.0,1,0.0143
1458191,6.0,1,0.0363
1477887,10.0,1,0.3699
86742,3.7,26,0.5127
28365,6.1,47,0.8021
847732,5.2,9,0.3218
671755,5.8,8,0.3261
1085556,6.5,1,0.191
90363,4.5,40,1.0896
1088784,8.0,1,0.0662
1340332,6.647,17,1.1215
142054,5.3,15,0.3148
171502,4.6,15,1.6608
429730,4.0,13,0.1649
276056,4.2,6,0.4063
137528,4.526,57,0.3032
11675,6.045,1780,5.6995
983286,5.0,2,0.3691
695635,9.0,1,0.2801
725146,5.4,14,0.1907
264996,5.0,3,0.0809
571414,6.2,5,0.1563
1163418,3.3,3,0.149
631689,3.4,5,0.234
28230,1.6,5,0.0946
10256,4.5,28,0.6737
566092,1.0,1,0.1145
381482,3.0,1,0.1734
1028871,6.0,1,0.0499
9949,2.9,12,0.3531
11237,5.492,1090,4.5584
71511,4.8,15,0.3949
274626,5.1,286,1.0351
105258,4.3,7,0.1003
300408,3.0,4,0.5248
985,7.343,2716,4.4541
523827,4.0,1,0.0716
1559575,6.5,2,1.7522
1212046,7.0,1,0.8602
123451,5.3,7,0.3615
584586,5.213,47,2.2931
351743,2.0,1,0.1196
882055,6.0,12,0.0409
5845,6.951,61,1.2916
85012,4.4,8,1.3983
240260,5.2,6,0.1023
1341284,8.0,13,1.1435
286486,6.9,4,0.0327
40218,5.4,84,0.5975
1043284,6.0,1,0.0561
351067,4.1,12,0.3667
411354,6.6,65,0.3454
362736,4.3,28,0.4438
849422,3.5,10,0.4106
621562,5.5,4,0.1365
693281,7.0,3,0.0387
85157,4.5,20,0.3243
17577,4.682,195,1.3468
1058537,6.155,71,5.3953
458133,7.0,1,0.0796
383563,5.0,1,0.4063
301014,5.5,2,0.0286
561423,5.5,2,0.1247
77156,4.718,39,0.5618
518240,3.841,22,0.2195
442972,6.4,5,1.3624
433943,6.3,6,0.8978
727347,5.3,3,0.2813
445899,1.0,2,0.0582
262837,5.3,3,0.611
52685,2.9,19,0.6188
196506,3.0,2,0.1157
986805,1.0,2,0.0168
1560573,10.0,1,0.0071
343476,8.0,1,0.1534
69449,3.3,9,0.254
1073077,2.0,2,0.1423
119357,4.4,12,0.4759
615289,8.4,12,0.7252
415379,5.0,2,1.2304
1152330,6.0,1,0.3079
322576,3.9,9,0.2241
400820,3.0,9,1.355
18333,7.402,552,1.1455
469095,5.5,24,0.2353
1429788,7.3,6,0.1338
133319,4.3,14,0.5658
1005004,3.6,18,0.6288
40770,4.4,19,0.2617
1147598,5.5,4,0.3665
761574,7.0,1,0.1023
1660340,9.0,1,0.6423
1166109,4.0,1,0.3443
748124,1.0,2,0.563
233934,6.0,3,0.323
992735,4.0,1,0.0482
812612,6.0,1,0.185
284125,2.0,1,0.3476
40147,5.3,105,0.6281
497006,3.0,8,0.1255
1177518,5.0,1,1.0412
973561,10.0,1,0.1255
233222,4.5,6,0.9168
889685,5.0,1,0.1561
72967,4.0,12,0.914
15158,6.217,387,1.6911
3217,4.6,14,0.5945
116407,4.0,3,0.0434
403264,4.0,12,0.309
54604,2.0,2,0.1074
740903,5.939,98,7.0449
24175,6.0,10,0.0382
663,6.164,4078,5.859
295413,3.2,14,0.2178
679486,5.0,3,0.1707
622836,7.5,1,0.0605
37929,6.821,95,1.0284
92707,2.6,16,0.5673
985335,5.737,95,1.5069
970259,10.0,1,0.1155
972731,5.6,7,1.004
719311,3.3,3,0.2794
619164,1.2,2,0.312
476807,9.0,1,0.0642
95667,6.119,113,0.4994
1227168,8.5,2,0.7
596793,4.2,4,0.1852
1428543,1.0,1,0.058
365441,6.7,3,0.0071
1126577,5.631,111,1.5763
737000,1.0,1,0.3239
262169,5.434,61,0.7245
1372404,6.7,11,0.2729
469838,3.5,6,0.2783
8914,5.99,2635,7.8003
22422,4.1,25,0.8966
714460,7.5,2,0.0239
220677,3.8,57,0.5278
893032,4.0,3,0.5521
19002,5.213,150,1.0941
804706,5.2,47,0.7015
713341,5.0,2,0.0414
268186,5.0,1,0.0689
707408,6.485,131,2.2571
193861,6.0,7,0.0893
26554,5.5,195,0.5136
891527,3.3,3,0.0071
354534,4.2,21,0.3298
625568,6.434,2497,5.1587
22066,5.061,69,0.9425
519882,5.2,16,0.0941
25597,6.685,186,2.0011
114560,4.1,8,0.2738
560149,1.0,2,0.0881
85182,3.0,13,0.3224
88379,4.0,37,0.7528
1012971,5.5,2,0.1962
144070,7.2,12,0.1959
220897,4.7,10,0.3399
81972,4.2,36,0.5609
995144,6.0,1,0.0382
1552806,7.0,1,0.0311
1475628,10.0,1,0.198
753468,3.0,1,0.0379
1323979,3.2,8,0.522
298165,6.2,52,0.5943
646109,6.0,2,0.199
951996,4.0,24,1.067
1496428,7.5,2,0.0071
79544,3.933,60,0.7473
632011,5.5,2,0.0143
45657,5.755,1282,2.6586
1556596,10.0,1,0.0441
1250686,3.5,3,0.3641
346651,5.1,375,1.5959
353979,5.847,724,3.1981
81009,5.0,40,0.6801
73661,4.3,34,0.6158
896250,4.0,5,1.0056
51586,3.5,10,0.1451
911748,10.0,1,0.0143
1669641,10.0,1,0.1013
802917,4.9,7,0.4393
487211,5.7,3,0.0357
111901,4.0,31,0.3615
81477,4.1,30,0.5041
17618,5.4,233,1.2637
113131,3.4,8,0.3343
1198450,7.9,7,0.576
348587,6.0,3,0.0423
518901,7.0,1,0.0646
1629690,10.0,1,0.0311
1027027,10.0,1,0.0143
183661,3.8,26,0.0412
301744,3.3,6,0.9619
481930,6.0,1,0.0413
48587,4.0,29,0.6766
1142435,1.0,1,0.0214
1534340,1.5,2,0.0261
1074776,3.0,1,0.0143
213207,4.0,4,0.5552
1049607,4.0,2,0.1934
30183,5.1,26,0.5012
113678,6.8,4,0.6766
805350,3.5,14,0.4938
348784,1.3,3,0.4353
74289,5.8,40,2.1945
126754,4.0,7,0.3328
900322,3.0,3,0.2691
1536383,10.0,1,0.0513
480634,5.0,1,0.1741
1280689,8.0,1,0.0338
872872,9.0,1,0.2189
931894,4.5,2,1.0629
27482,3.2,20,0.706
451748,4.2,5,0.0496
845554,3.2,9,0.1586
576174,8.0,2,3.0106
