tconst,title,average_rating,num_votes
tt20836442,The Antique Shop,4.2,143
tt20860096,Headless Horseman,3.2,301
tt2088914,Terror Of The Killer Carnivorous Coat,6.3,27
tt2088920,The Birds of Anger,6.8,79
tt2091455,The Zombie King,3.0,876
tt20916568,The Wrath of Becky,6.2,20708
tt2100376,23:59,4.6,1080
tt2100402,Babangluksa,4.8,35
tt2100442,Forest Falls,7.2,21
tt2104027,Follow That Skirt,5.3,71
tt21047844,Black Clown,5.6,32
tt2106389,From Inside,8.0,8
tt2106675,ThanksKilling 3,2.7,1489
tt21080296,Trinket Box,3.0,1451
tt21085554,#Shockfight,4.3,16
tt21087452,Death's Roulette,5.5,2088
tt21100460,Party Bus,3.6,66
tt21109436,The Girl with the Cutter,4.8,17
tt21110216,Cabin Tales,3.1,75
tt2113607,Dark Waves,4.9,153
tt2113792,The Demented,3.8,2463
tt2114440,Musallat 2: Lanet,4.9,2130
tt2119543,The House with a Clock in Its Walls,6.1,59744
tt21231150,Catching Spirits,6.6,31
tt21235352,Kisaragi Station,5.6,559
tt21239752,The Pumpkin Man,3.9,277
tt21256730,Answering Machine,7.0,11
tt2126362,Stitches,5.7,11211
tt21281688,The Park,4.4,525
tt2128679,Huff,3.1,412
tt2132405,Spellbound,6.8,3924
tt21337072,Sideworld: Terrors of the Sea,6.7,45
tt21382392,The Eyes Below,5.2,13
tt2139683,Bleed Out,5.4,13
tt21414954,Solitude,3.7,118
tt2148122,The Hereafter,5.0,137
tt21615298,BANANAHEAD,7.3,7
tt21618012,On the Inside,7.4,5
tt21622598,Box on the Hill,8.1,11
tt2165529,1313: Giant Killer Bees!,2.0,179
tt2172055,Sick,3.0,524
tt2175675,Gila!,4.7,343
tt2180317,Riddle Room,3.0,507
tt2181542,"Gore, Quebec",4.8,71
tt2181608,Murder in Miami,5.1,90
tt2185168,Baby-Sitting,6.4,72
tt2190054,Monster,6.8,21
tt2193249,To Haunt You,6.9,17
tt21955520,Peter Pan's Neverland Nightmare,4.8,4826
tt2199665,The Sleeping Soul,6.4,34
tt21997472,Annis Ölüm Gecesi,3.4,38
tt22028204,Night Shift,6.6,27
tt2204574,Evgenia,7.1,16
tt22050990,Dead Teenagers,3.2,180
tt22051468,The Amityville Curse,3.7,450
tt22051596,The Exorcism of Saint Patrick,3.7,200
tt2210985,Sloppy the Psychotic,4.4,160
tt2217802,Sadistic Eroticism,6.3,108
tt22199190,Horus,3.1,20
tt2224227,Haunted Trailer,4.3,118
tt22263540,Mother Superior,5.0,185
tt2242176,Horsehead,4.8,2024
tt22440652,Mermaid Killer,8.0,17
tt2244861,Friend Request,6.7,20
tt2245906,Unforgotten Shadows,6.0,912
tt22475156,The Bhen-Jah-Man,7.2,9
tt22494914,The Apology,5.2,3066
tt22496164,The Taking of Jordan (All American Boy),7.8,17
tt2250026,Female Zombie Riot,3.3,204
tt2252356,The Flesh and the Fury: X-posing Twins of Evil,7.3,49
tt2254031,The Wolf Girl,5.7,27
tt22541368,TapeHead - The Return Of Jacob Cobb,8.7,24
tt2256811,Rufus,6.2,1191
tt2267442,The Mud,8.7,7
tt22694438,The Damned - A Night Of A Thousand Vampires Live In London,8.8,13
tt2273648,Adrenochrome,3.4,620
tt2275917,Purification,4.2,360
tt22771994,"KKN: Curse of the Dancing Village - Luwih Dowo, Luwih Medeni",5.9,374
tt2279241,Rockabilly Zombie Weekend,3.5,333
tt22795252,Return to Death Park,7.5,13
tt22813580,Honeymoon at Cold Hollow,7.0,12
tt2290836,The Healing,6.5,789
tt22939186,Arcadian,5.5,27673
tt22987342,Slow Burn,8.8,19
tt2298766,Survivor Type,7.9,95
tt23028288,Stay Out of the Basement,3.1,225
tt23032692,Spring Lakes,2.7,181
tt23145828,Heck,6.4,600
tt23159982,Blue Hour: The Disappearance of Nick Brandreth,5.2,306
tt23173132,Haunted Valley,3.3,104
tt23181176,1848,5.5,6
tt2318527,Hell Baby,5.0,10592
tt2318669,Sebastian,5.8,59
tt23219550,The Seance,4.6,7
tt2322392,The Dead Will Rise 2,1.8,86
tt2323972,Actiongirls: Soldiers of the Dead - Part 1,3.3,29
tt2328623,Horror House,4.0,194
tt2328691,Nervo Craniano Zero,6.1,126
tt2330380,Specter,4.2,320
tt23318936,Skinned,6.7,160
tt2332514,The Girl from Nowhere,6.0,1347
tt2338538,REW,8.5,16
tt2338710,The Dummy,5.9,193
tt2347495,Shakespeare Must Die,7.7,30
tt2350852,Raised by Wolves,3.8,454
tt23553640,Operation Blood Hunt,3.3,702
tt23556594,Faati Ne?,7.4,630
tt23572542,My Animal,4.8,1078
tt2360114,Schoolgirl Apocalypse,5.4,169
tt23648404,Dark Match,5.4,1481
tt23648776,Head on a Plate,1.6,177
tt2365096,Bewitched,6.1,19
tt2366043,Zomboobies!,6.6,76
tt2368905,Heavy Makeup,8.4,29
tt2374748,Bongo: Killer Clown,3.7,50
tt2375417,Playdate,4.6,1567
tt2375779,Wrong Turn 5: Bloodlines,4.1,25688
tt23768312,Merger,7.4,25
tt23768760,Hell Is a Teenage Girl,8.9,31
tt2380035,Cellular Boyfriend +,6.2,22
tt2381962,Hansel & Gretel: Warriors of Witchcraft,2.5,1853
tt2383068,The Sacrament,6.1,23046
tt23867864,Dead Horse,6.6,64
tt2388715,Oculus,6.6,149406
tt2390698,Happy Helladays,5.5,23
tt2393827,Howl,5.5,18190
tt2396671,Soldiers of the Damned,3.9,941
tt2400473,The Trouble with Barry,5.5,115
tt2400959,2 Channel no Noroi: Shin Gekijôban - Honki,3.4,10
tt2403415,Love in the Time of Monsters,5.0,257
tt24049304,Tumbal Kanjeng Iblis,5.3,78
tt24059780,Virupaksha,7.2,7223
tt2412064,H.P. Lovecraft's The Dunwich Horror and Other Stories,6.1,131
tt24176904,Semur 4: Mahşer,2.4,35
tt2418198,Everyone Must Die!,3.0,171
tt24229028,Spin the Wheel,5.9,94
tt2431074,Christmas Slay,2.6,284
tt2440362,Sadako 3D 2,4.1,1060
tt2451902,Cruiser,4.9,247
tt2460640,Munchausen,6.8,2571
tt2462486,Terror House,4.4,23
tt24636912,Red Yellow Blue,8.0,17
tt24689612,Devil,4.5,1618
tt24871974,Subservience,5.4,35949
tt2488666,Malibu Horror Story,4.4,2467
tt2492004,The Secret of Sarah Pennington,7.2,21
tt2494502,Golden Nun,5.0,17
tt2503154,The Den,6.0,16855
tt2504580,Soulmate,5.0,891
tt2513092,The Monkey's Paw,4.6,2887
tt2523584,The Bigfoot Hunter: Still Searchin',7.8,43
tt25275526,Tasbih Kosong,5.7,70
tt2529924,The Strangers,6.1,82
tt2536124,I Survived a Zombie Holocaust,5.0,1325
tt25385294,Varanus Priscus,4.4,11
tt2548396,The Cloverfield Paradox,5.5,120887
tt2553114,"It's Not You, It's Me",7.0,366
tt2554842,Girl in Woods,3.3,585
tt2582906,Last Rites,5.0,20
tt2587304,The Shadow Over Innsmouth,6.5,84
tt25969130,The Madness of Humpty Dumpty,2.9,282
tt26006802,Antiques,6.9,8
tt2615524,The Shunned House,5.5,14
tt2617788,The Fall of the House Of Usher,6.9,40
tt2622062,Belgian Psycho,7.0,11
tt2622826,Avalanche Sharks,2.4,2726
tt26229904,The Legend of Gilbert Flay,3.3,31
tt2623054,Sea Roar,6.0,14
tt2624716,Dr. Frankenstein's Wax Museum of the Hungry Dead,3.7,178
tt2624866,The Presence,4.1,1572
tt26249116,Island,4.5,346
tt2630336,Black Butler,6.1,1997
tt2631554,Gravedigger,5.0,93
tt2634824,Case No. 666/2013,4.4,154
tt2635180,Horrorscope,3.6,31
tt2635942,Captive Audience,3.5,36
tt26450608,Calf,8.6,85
tt26457986,Murderbot,3.7,206
tt26474783,Dead Mail,6.0,3484
tt2649800,House Guest,5.7,96
tt2651326,Our Way,5.6,51
tt26594993,Amelia’s Children,5.1,2605
tt26597830,Big Cats,2.1,210
tt2660626,Sar Kati Laash,4.1,12
tt26660762,Oda,3.7,50
tt2666286,New Blood Rising,3.1,392
tt26680972,Mother Father Sister Brother Frank,5.6,509
tt26690602,Die'ced,3.5,344
tt26692515,The Eyes in the Box,8.0,7
tt2669338,Girl In Captivity 2: Hitwoman in Chains,4.1,68
tt2671144,Horror Accidental,6.2,12
tt26730850,In The Dark We Bleed,9.4,9
tt26757241,Mother's Baby,6.3,457
tt26763320,The Monster of Many Noses,6.7,41
tt26765437,Lair of the Killer Clowns,2.7,91
tt26773009,Silent Thunder,5.0,116
tt26776720,Amityvillenado,6.0,118
tt2678900,"Jesus, the Daughter of God",3.7,93
tt2690160,Poseidon Rex,2.7,1848
tt26902267,The Vampire Next Door,4.7,1023
tt26922324,I Joined a Cult,3.8,125
tt27040807,Wormtown,4.1,264
tt27051139,Deep Red Murders,4.3,12
tt27052715,The Era of Giants,7.4,8
tt2706104,The Diabolical,5.7,42
tt27120605,Torihada 4: yofukashi no anata ni zotto suru hanashi wo,6.7,11
tt27120939,Torihada 5: yofukashi no anata ni zotto suru hanashi wo,7.6,10
tt2712528,Verge of Darkness,6.1,21
tt27130227,Shockwaves 2,4.7,168
tt27166284,ApoKalypse,6.5,18
tt27240621,Crackcoon,3.6,672
tt27256500,A Good Scream,6.6,19
tt2726818,Gothica,6.8,83
tt27349978,The J-Horror Virus,6.4,108
tt27371852,Remember Me 2: Forget Me Not,3.6,205
tt27431598,Bramayugam,7.7,17594
tt27458060,Illuminati Castrati,6.0,270
tt27470830,In Flames,5.9,630
tt27499073,Autumn Moon,5.3,64
tt27529307,If It Bleeds,6.6,16
tt2762474,The Bloody Video Horror That Made Me Puke on My Aunt Gertrude,2.9,86
tt27626782,Deep Sea Python,3.7,189
tt27672249,Friday the 13th: Origin of Evil - Part 3,8.1,81
tt2767380,The Pogo Film Project,6.0,17
tt27677192,Cursed Hearse,2.6,37
tt27692178,Look Killa,8.5,96
tt27704668,Take Your Bible and Get the Fuck Out of Here!,5.0,65
tt27729859,Horror Movie Workout,2.3,39
tt2773034,I REC U,6.6,115
tt27740180,Bergamot,8.2,27
tt27751182,Play,4.8,9
tt27761411,Happy Ending,5.7,38
tt27761801,The Glenarma Tapes,4.9,680
tt2776344,Pee Mak,7.2,7319
tt27780884,Asedio,7.4,9
tt2779730,Jessica's Room,3.5,118
tt27811009,Monster on a Plane,4.8,2800
tt2781516,WolfCop,5.6,8147
tt2783862,Curse of the Mayans,3.3,1205
tt27849498,Take Good Care,6.1,12
tt27868101,Vadakkan,6.1,6106
tt27906470,Dominion of Darkness,5.6,967
tt27983188,Inclusive Space,6.5,10
tt2799148,Nail Baby,6.5,27
tt28073210,The Mummy Murders,3.7,88
tt28080971,Primbon,5.3,500
tt28088336,Do You See What I See,5.4,793
tt2814388,Logan,4.5,21
tt28151657,The Blood Countess,5.8,68
tt2818178,When Animals Dream,5.8,4284
tt28225587,Deadly Culture: Final Mutation,2.8,65
tt28225748,Deadly Culture: Species X,3.0,66
tt28242046,Best Kept Shut,8.7,19
tt28252817,The Oskars Fantasy,4.0,63
tt28262289,Punorjonmo: Antim Porbo,6.6,926
tt2831336,Ghost Forest,6.9,19
tt28315969,Evil Night,3.5,10
tt28329195,Zetsuosore Taikan Kimodameshi,6.8,7
tt28361249,Yule Log,2.8,151
tt28452783,The Night Is Young,6.0,47
tt28498159,The Other,4.8,1447
tt28499664,Peter Rabid,5.4,18
tt28630947,The haunting in rosemary lane,3.4,30
tt28633564,The Unknown Voice,8.0,5
tt28682323,The Strangers: Chapter 3,4.1,5134
tt28683792,The Matriarch,5.9,338
tt28689424,The Walk,6.5,6
tt2870612,"As Above, So Below",6.3,130248
tt28710370,Infernal,7.2,81
tt2876980,Flamingo,7.4,27
tt28792967,Fronzdi,7.9,8
tt28821371,MadS,6.3,11958
tt2885628,Nina Forever,5.6,5533
tt2901896,Blood Hunt,4.6,652
tt2911326,Happy B-Day,5.8,47
tt2914872,Kung Fu Vampire,5.0,32
tt2917378,"Daisy Derkins, Dogsitter of the Damned",4.7,97
tt2921338,The Other Side,2.9,275
tt29231945,"Smile, c'était écrit",3.8,122
tt2923526,The Tormented,3.4,59
tt29305839,Long Pork,7.3,16
tt29335940,You're Not Supposed to Be Here,4.3,262
tt2938230,The Devil's Woods,3.1,331
tt29406353,Smile,2.6,13
tt2945892,Children of the Night,5.3,327
tt29494572,Tapped,5.7,7
tt29518772,Dark Chronicles,6.4,26
tt2954878,Soghoth,6.0,8
tt29549402,Cryptid: The Chupacabra,6.8,9
tt29579095,The Looming,8.0,27
tt29609422,Death Whisperer,5.9,3523
tt29622420,A Cold Grave,3.5,296
tt29644189,Black Phone 2,6.1,58422
tt2970552,A Ópera do Cemitério,6.6,17
tt29716595,Scurry,3.7,940
tt29720283,Thinestra,4.1,222
tt29723207,Taste in Music,6.7,7
tt29741106,Calling Sahasra,5.1,1565
tt2977158,There Are Monsters,5.4,871
tt2977672,Chocolate Strawberry Vanilla,5.6,841
tt29818179,Belly Belly,7.1,12
tt29824649,Skate to Hell,3.6,289
tt2992096,Bigfoot Wars,3.1,302
tt30053074,Terror,7.9,26
tt3007826,Bloody Doll,7.5,22
tt30089472,Brain Tumor,3.9,65
tt30125872,Twisted Tales from Sweden: A VHS Nightmare,6.8,18
tt3018046,God Tongue: Kiss Pressure Game The Movie,4.3,39
tt30218475,X Files,3.1,96
tt30219389,The Last House,4.9,13
tt3024398,Maniac Too!,6.4,44
tt30274401,Five Nights at Freddy's 2,5.1,38068
tt3029570,Bilocation,6.4,702
tt30317505,Something's Wrong With Rose: Making Smile,6.6,10
tt30399149,Devil's Punchbowl,3.9,31
tt3045408,The Virgin Sacrifice,6.3,86
tt30476355,Bottom of the Water,5.1,66
tt30496762,Maa,4.9,18945
tt30576854,Blood and Black,6.3,1129
tt30624784,My Zombabe,5.0,98
tt3069060,Staring Contest,3.6,10
tt3069758,D@bbe: The Possession,6.8,8678
tt3071192,Cruel Summer,5.4,1252
tt30743549,The Mouse Trap,2.4,4303
tt30758882,Video Vision,5.8,21
tt30782197,Lake Jesup: Bonecrusher's Revenge,4.1,657
tt30810734,Terrorise,2.8,43
tt3081268,Reaper,4.4,6613
tt3086442,Goodnight Mommy,6.7,64157
tt3093764,Bangsal 13,7.0,55
tt3094940,Half Dead,5.7,31
tt3094994,Brackish,6.6,15
tt30955489,Until Dawn,5.7,65009
tt3097610,Caribbean Sunrise,4.9,51
tt3098654,Feed the Light,5.3,198
tt3099940,21st Century Serial Killer,6.1,59
tt3099960,RE,4.9,48
tt3101036,Simonland,5.3,13
tt31030648,Kind,6.7,56
tt31036009,Gizlenen,4.1,12
tt31050625,Armed,3.6,311
tt3106120,See No Evil 2,4.7,8464
tt3107418,The Deathday Party,5.2,29
tt31145295,Moei: The Promised,4.1,123
tt3115846,To Tokyo,3.7,146
tt31172607,Cruel Summer III: Pray for Fall,3.5,49
tt31215597,You Shouldn't Have Let Me In,4.1,194
tt3123980,Kiss the Devil in the Dark,6.2,187
tt31251431,Ronggeng Kematian,5.4,177
tt3127018,Indiana,6.2,56
tt3129802,Eroticide,5.5,69
tt3130022,Skypemare,6.4,453
tt3131050,Delirium,3.4,1169
tt3139212,Bombshell Bloodbath,3.7,346
tt31417418,Jinxx Presents: The Devil's Vortex,7.2,89
tt3145630,Phobic,2.7,170
tt31490651,Vice Grip,6.5,32
tt31499040,Dehşet Konağı,4.5,7
tt3155936,No Reasons,3.3,833
tt31565932,Iconic,4.2,560
tt31579702,The Witch,6.1,4558
tt3160020,Hooked Up,3.9,423
tt31710124,Dark Motel,2.9,18
tt3171784,Beautiful People,3.5,699
tt3172668,Inhumanwich!,4.8,229
tt31727846,Nudus,6.0,66
tt31795447,Ick,5.2,2013
tt3180446,The iMom,6.5,523
tt31840929,The Oddity in the Blue Crayfish,5.2,11
tt3184664,Endless Corridor,7.1,47
tt31852558,The Cellar,3.3,278
tt3187030,Monstrosity,4.5,32
tt3188560,RoboCroc,3.0,1199
tt3188880,Baskın,6.5,534
tt3190246,The Last Halloween,5.8,241
tt3194376,Dédalo,6.1,301
tt3199006,Ghost Mountaineer,5.8,1160
tt32011719,Echoes in the Dark,4.5,35
tt3205438,Quadrant 9EV9,2.7,191
tt32056394,3. Gece Habis,5.3,31
tt32059976,Dracula: The Count's Kin,4.3,88
tt32103364,Wrong Places,1.9,67
tt32104502,The Hacienda: Return of the Damned,5.3,42
tt32139458,A Desert,5.5,1309
tt32212495,Spirit Springs,5.0,118
tt32223490,100KG Vampire,4.4,40
tt32245375,Dark Frequency,5.8,12
tt32275943,Alpha,5.9,3586
tt32313984,Rainy Season,6.5,27
tt32340580,Sijjin 7,4.0,1353
tt32394649,The Ghost That Wouldn't Die,7.8,5
tt32399008,Luccas Neto em: A Babá Operação Game Over,5.4,13
tt32400370,Suffer,3.1,141
tt3243828,Haunting of the White Sparrow,5.9,48
tt32469000,Jenma Natchathiram,4.0,2053
tt32537771,Lode,4.7,16
tt32600135,Operation War Thunder,3.3,130
tt32606042,Boogey Man,6.2,11
tt32612507,Lee Cronin's The Mummy,6.4,8015
tt32623216,We Joined A Cult,6.6,49
tt32633892,Massacre of the Witches,4.6,202
tt32635423,I Know What You Did in English Class,4.4,26
tt32659827,Busted Babies,6.3,25
tt3278662,The Fog of Courage,7.1,330
tt3278988,The Triangle,5.0,1058
tt3279182,Arisen,4.0,59
tt3280246,The Lion's Mouth,5.6,74
tt32813410,Jatadhara,3.3,1513
tt32844472,Paspocalypse,7.6,10
tt3285838,Massacre 2: The Gorge of No Return,6.8,39
tt3286476,Witches Brew,5.4,21
tt32879420,The Fairfield County Four,2.8,254
tt3288992,Feed the Devil,3.4,430
tt3289080,Asylum of Fear,3.5,6568
tt3295482,Frankenstein vs. The Mummy,3.7,1252
tt3296276,Die Gstettensaga: The Rise of Echsenfriedl,5.1,1455
tt3297586,The Before Time,3.5,349
tt32982796,He Kills at Night,4.6,83
tt32986241,Damned If You Do,8.1,9
tt33029349,Night Silence,5.5,338
tt33034505,Pechi,5.5,1758
tt33042923,Witch Hunter,2.8,159
tt33050292,Piglet,2.6,998
tt3305274,Devil Ivy,3.7,37
tt3305368,Toyol,6.4,15
tt33087023,The Woods,3.2,120
tt33090162,Blood Suckaz,3.1,10
tt33091810,Final Twist,4.2,59
tt33095558,Watch If You Dare To,3.0,19
tt33095646,Mother Goose's Scary Tales,5.6,31
tt3313194,Personal Space Invader,6.4,13
tt3322940,Annabelle,5.5,195395
tt3325244,Vaulted: Films from the Yellow Ape Vault,5.4,12
tt3327538,Cryptic Plasm,5.9,166
tt33297308,Dead Eyes,7.0,31
tt33301565,Room Six,3.5,235
tt33319706,Saint Catherine,3.3,331
tt33338286,Pants Labyrinth,7.8,5
tt3334418,Living Among Us,5.3,3198
tt33344375,The Pickleball Exorcist,4.7,85
tt33347548,Chew,6.8,17
tt33355550,Blood Red Beach,5.3,40
tt33366323,The Jaunt,5.2,7
tt33368467,La visitante,6.8,12
tt33371457,Pandemic 2020,6.1,61
tt33416108,It Was a Beautiful Day,5.7,165
tt33428329,La permanencia,8.6,5
tt33458086,Captain Hook: The Cursed Tides,2.1,255
tt33513297,Jembatan Shiratal Mustaqim,3.7,124
tt33552038,The Girl Who Wore Yellow Lace,4.7,59
tt3355520,White With Red,5.3,86
tt3367290,The Reformation of St. Jules,5.2,101
tt3369676,The Burning Dead,2.4,889
tt33774036,The North Witch,4.2,330
tt33980854,Your Host,4.8,1441
tt3400912,Mother,3.9,29
tt3400960,Juhou Special,4.5,17
tt3419322,Pity,6.1,60
tt3420692,Living with Jigsaw,7.7,94
tt34207924,Other,5.1,1589
tt3425300,Hawk and Rev: Vampire Slayers,4.1,261
tt3429024,072 Squadron: G Rangers,4.1,25
tt3434050,Tsume,6.0,55
tt34378801,Cintihar,3.4,12
tt34383795,Wallace Peebles Paranormal Inspectre,4.4,68
tt34447616,İfritin Mührü,3.6,7
tt3446908,Never Too Old to Meow,6.7,123
tt3447618,Devil Makes Work,6.1,77
tt3449006,Found Footage 3D,5.3,2908
tt34508974,"Silent Night, Deadly Night",6.1,6229
tt3452322,He Took His Skin Off for Me,6.5,1387
tt3463050,The First Wave,7.0,91
tt3469556,The Mysterious Disappearance of M.M. Bayliss,6.5,15
tt34718937,Vamp Ink,9.8,8
tt3480446,Almost Mercy,5.8,1282
tt34900759,The Leader Will Come,7.8,13
tt34938727,Herman,3.6,125
tt34944923,The Last Grail Hunter,7.1,12
tt34960723,Slaughterhouse 2,3.7,54
tt34967012,Didn't Die,5.8,82
tt3499300,Masked Maniac vs. the Zombies,5.8,11
tt3501086,Lost in Detroit,7.9,12
tt35048177,Creeper in the Woods,3.4,83
tt3506202,Taxi Tonight,6.0,17
tt3508164,Ghost Meets You,5.5,17
tt35135942,Halloween Night,5.5,6
tt3521148,Dead End,3.6,863
tt3524618,La Chienne,5.1,11
tt3525074,Gutter Punk Massacre,6.5,13
tt3525390,Contactos 2.0,5.7,6
tt3526462,Honeyspider,3.1,188
tt35306640,Terminus,9.0,8
tt3533100,Lust,2.6,110
tt3548442,Happy Camp,3.5,385
tt3551684,No Way Out,2.1,936
tt3556584,Raining Blood,5.0,189
tt35576969,Edgar Allan Poe's The Oval Portrait,5.3,60
tt3560546,Dead Girls,3.2,257
tt3562786,Uncaged,3.9,1663
tt35657158,Oddities,6.8,13
tt35667902,The Weed Eaters,7.4,61
tt35680943,Moving Parts,6.8,51
tt35683273,Splatterfest Exhumed,7.1,30
tt3570282,Thaw of the Dead,3.9,97
tt35714798,Hidden in the Dark,5.3,50
tt35745479,Fourth Floor,3.3,848
tt3575374,The Return of the Texas Chainsaw Massacre: The Documentary,8.0,76
tt3597108,Plan Z,4.8,1919
tt3598130,Zombie Boy,6.1,49
tt3607256,Feral,4.7,24
tt3607858,The Immigrant,5.6,5
tt3608338,Lola,7.4,13
tt3609388,The Clown Statue,6.0,29
tt3616290,Silent Death,5.8,12
tt3619070,Along Came the Devil,4.1,2535
tt3620120,Candiland,4.1,274
tt36226268,Stigmatized Properties: Possession,5.4,240
tt3625952,Suspension,4.4,391
tt3629032,Bunnyman Vengeance,3.0,485
tt3630800,Another Yeti a Love Story: Life on the Streets,4.1,214
tt36366078,Only Feet,8.2,89
tt36368042,The Rebrand,6.4,16
tt36386168,Detective Kien: The Headless Horror,6.6,936
tt36398612,Dummy,3.2,42
tt36437047,Abduct,4.3,537
tt3653650,The Dark Stranger,4.4,726
tt3654680,Vampyres,3.2,1449
tt36615506,Project MKHEXE,5.0,1440
tt3666816,Slashed,4.9,11
tt36724203,The Lightning Rod,5.6,15
tt36749443,Open,2.3,189
tt3675748,Yakuza Apocalypse,5.5,4778
tt36816916,Cannibal Orgy,6.7,12
tt3686878,The Sins of Dracula,4.1,135
tt3691974,Absolute Zero,6.2,38
tt3697274,Roxsy & Me,7.1,13
tt3699738,The Dark Hunger,8.8,7
tt37027882,Meat Crayon,6.6,8
tt3705412,Deathgasm,6.3,20821
tt3710944,Bubba the Redneck Werewolf,5.2,656
tt3711196,Atelophobia,3.0,153
tt37130919,The Evil Eye,7.2,8
tt3713648,Dough,5.8,45
tt3720634,3 AM: A Paranormal Experience,4.5,654
tt3730090,Pengantin Malam,7.8,37
tt3734354,The Cleanse,5.1,4334
tt3737982,Homunculus,7.7,8
tt3745906,The Hive,5.1,2299
tt3753266,Lilith's Hell,4.5,110
tt3757374,The Key,4.9,71
tt3759912,Ladyworld,3.5,652
tt3763830,Fool Japan: The ABCs of Tetsudon,6.5,19
tt37721761,Regan,6.7,21
tt37727352,Kazakh Scary Tales,6.0,36
tt37803985,The Beneath,7.9,11
tt3784154,We Come In Pieces: The Rebirth of the Horror Anthology Film,7.4,15
tt3788392,The Swimmers,5.7,860
tt37970255,Maryam: The Untold Story,5.5,157
tt37983278,Cramps! A Period Piece,6.4,25
tt3810158,Greater Than,7.4,18
tt3813422,Return to Witch Graveyard,5.9,367
tt3816458,Dead Rising: Watchtower,5.2,9921
tt3818552,The Womb,6.1,124
tt3826940,Case#13,6.4,29
tt3829424,Switched,2.4,9
tt3830194,Hungry Ghost Ritual,5.2,399
tt3831484,The Nest,5.6,748
tt3835248,Voice,4.9,12
tt3836512,Ratter,4.8,11894
tt3844956,Mania,4.5,126
tt3845670,Seoul Station,6.1,8766
tt3846718,Freak Out,5.0,359
tt38503821,Ashes of Vengeance,8.0,22
tt3853824,Gifts from Strangers,4.6,125
tt3858244,Raw 2 The Diary of Grete Müller,4.1,68
tt38589710,Bride of Frankenstein Awakens,3.3,14
tt38605819,The Bird Is Calling,5.5,20
tt38626370,Guardião do Espelho,6.8,6
tt3863396,Alienween,5.7,112
tt3867434,Mother,4.4,15
tt38692110,The Incredible Water Monster,5.8,57
tt3878638,Holocaust Cannibal,2.4,300
tt3909266,Cyprian's Prayer,7.8,11
tt3918252,The Digital Dead: Rise of the Zombies,5.9,58
tt3919598,The Inhabitants,3.9,1292
tt39227113,Leak 2 (Jimat Dadong),4.3,30
tt3923092,Call Me Tonight,5.8,351
tt39370062,Panor 2,6.2,61
tt3951866,Dr. Jekyll Meets the Invisible Man,8.4,19
tt3954936,Monster Summer,5.7,7526
tt3976036,The Scythe,9.8,12
tt3993732,III,4.8,1855
tt4011010,Red Billabong,4.0,1735
tt4011600,Out of the Darkness,6.0,13
tt4020294,The Dead Forest,7.8,16
tt4020324,Gisela: Herskerinne av Victoria Terrasse,5.5,41
tt4026562,Hollows Grove,4.7,2069
tt4027430,Evil Night,4.6,105
tt4039600,The Rope Maiden,6.6,44
tt40541175,Dark Night,8.1,1673
tt4060980,Within Madness,4.2,46
tt4075750,Iris,7.2,53
tt4077266,Night Surf,4.0,12
tt4081538,There's Something in My Room,5.0,8
tt4082968,Pyaasa Haiwan,4.5,242
tt4084842,Crow Hand,5.9,113
tt4087890,Boochamma Boochodu,4.0,41
tt40923113,Pee Nak 5,4.4,16
tt4092490,The Garden of Blood,5.8,38
tt4110436,Banned from Broadcast: The Movie - Brainwashed - The Evil Image of Iron,6.4,16
tt4118252,Night Swim,5.6,553
tt4119516,A Distress Call From The Other World,6.0,35
tt4126046,Hush,7.6,23
tt4130232,Play Time,5.7,74
tt4131622,Breeder,5.2,45
tt4136698,The Horror of Dracula,5.6,10
tt4152820,Incall,2.3,48
tt4161470,Witch Girl,6.0,29
tt4162292,Psychosis,7.6,40
tt4180532,Black Pumpkin,4.3,624
tt4190396,Last Summer 2: Ural Psycho,8.2,34
tt4191592,Gnomercy,3.8,90
tt4197006,The Sect,3.5,54
tt4205920,Alarmed,3.1,364
tt4206624,Der Ritter,6.5,12
tt4211694,Fovos,4.4,23
tt4217890,Diary of a Sex Offender,4.0,36
tt4237148,Vessel,7.0,18
tt4280012,Sifu vs. Vampire,4.7,133
tt4282872,Dead Story,3.1,1814
tt4287082,V is for Vampire,7.2,13
tt4319602,Khooni,4.1,17
