id_tertiaire,url_rotten,rt_tomatometer,rt_audience_score,rt_critics_consensus
gut_pile_1997,https://www.rottentomatoes.com/m/gut_pile,,0.0,
rawhead_rex_1987,https://www.rottentomatoes.com/m/rawhead_rex,30.0,39.0,
uncle_was_a_vampire_1959,https://www.rottentomatoes.com/m/uncle_was_a_vampire,,50.0,
creep_van_2012,https://www.rottentomatoes.com/m/creep_van,,9.0,
the_long_island_cannibal_massacre_1980,https://www.rottentomatoes.com/m/the_long_island_cannibal_massacre,,12.0,
terror_beneath_the_sea_1970,https://www.rottentomatoes.com/m/terror_beneath_the_sea,,37.0,
decampitated_1998,https://www.rottentomatoes.com/m/decampitated,,54.0,
the_haunting_of_hell_house_1999,https://www.rottentomatoes.com/m/the_haunting_of_hell_house,,35.0,
i_was_a_teenage_zombie_1987,https://www.rottentomatoes.com/m/i_was_a_teenage_zombie,20.0,34.0,
poltergeist_iii_1988,https://www.rottentomatoes.com/m/poltergeist_iii,14.0,22.0,
the_vampires_ghost_1945,https://www.rottentomatoes.com/m/the_vampires_ghost,,40.0,
the_dead_inside_2011,https://www.rottentomatoes.com/m/the_dead_inside,,47.0,
edge_of_the_knife_2018,https://www.rottentomatoes.com/m/edge_of_the_knife,100.0,50.0,
fallen_angels_2006,https://www.rottentomatoes.com/m/fallen_angels,,31.0,
lady_of_the_lake_1998,https://www.rottentomatoes.com/m/lady_of_the_lake,,62.0,
blood_of_the_vampire_1958,https://www.rottentomatoes.com/m/blood_of_the_vampire,,27.0,
god_told_me_to_1979,https://www.rottentomatoes.com/m/god_told_me_to,80.0,51.0,
antiviral_2012,https://www.rottentomatoes.com/m/antiviral,65.0,40.0,"Antiviral is well-crafted body horror, packed with interesting -- if not entirely subtle -- ideas."
revelation_road_3_the_black_rider_2014,https://www.rottentomatoes.com/m/revelation_road_3_the_black_rider,,69.0,
a44_2025,https://www.rottentomatoes.com/m/a44,,92.0,
hood_witch_2025,https://www.rottentomatoes.com/m/hood_witch,62.0,,
pumpkin_2002,https://www.rottentomatoes.com/m/pumpkin,36.0,57.0,The messy Pumpkin wastes its premise by not making the satire sharp enough.
kucch_to_hai_2003,https://www.rottentomatoes.com/m/kucch-to-hai,,40.0,
it_came_from_the_desert_2017,https://www.rottentomatoes.com/m/it_came_from_the_desert,60.0,31.0,
madness_1980,https://www.rottentomatoes.com/m/vacation_massacre,,25.0,
child_of_rage_1992,https://www.rottentomatoes.com/m/child-of-rage,,42.0,
bad_reputation_2005,https://www.rottentomatoes.com/m/bad-reputation,,29.0,
skull_the_mask_2020,https://www.rottentomatoes.com/m/skull_the_mask,67.0,47.0,
dracula_rising_1992,https://www.rottentomatoes.com/m/dracula_rising,,59.0,
bell_witch_the_movie_2007,https://www.rottentomatoes.com/m/bell-witch-the-movie,,57.0,
the_axiom_2018,https://www.rottentomatoes.com/m/the_axiom,,35.0,
psycho_cop_1989,https://www.rottentomatoes.com/m/psycho_cop,,21.0,
the_chaperone_2011,https://www.rottentomatoes.com/m/the_chaperone,31.0,43.0,
idle_hands_1999,https://www.rottentomatoes.com/m/idle_hands,18.0,58.0,"An uneasy mix of slapstick and gore, Idle Hands lacks the manic energy and comedic inspiration required to pull off its goofy premise."
destruction_kings_2006,https://www.rottentomatoes.com/m/destruction_kings,,67.0,
the_resurrected_1992,https://www.rottentomatoes.com/m/resurrected,40.0,55.0,
dear_john_2010,https://www.rottentomatoes.com/m/dear_john,28.0,55.0,"Built from many of the same ingredients as other Nicholas Sparks tearjerkers, Dear John suffers from its cliched framework, as well as Lasse Hallstrom's curiously detached directing."
the_arrangement_1969,https://www.rottentomatoes.com/m/the_arrangement,15.0,63.0,
the_spirit_2008,https://www.rottentomatoes.com/m/the_spirit,14.0,26.0,"Though its visuals are unique, The Spirit's plot is almost incomprehensible, the dialogue is ludicrously mannered, and the characters are unmemorable."
expecting_2002,https://www.rottentomatoes.com/m/expecting,17.0,,
hunter_hunter_2020,https://www.rottentomatoes.com/m/hunter_hunter,94.0,65.0,"Bloody and brutal, Hunter Hunter is a hard-hitting survivalist thriller that ratchets its tension with precision."
galerians_rion_2004,https://www.rottentomatoes.com/m/galerians-rion,,67.0,
bloodsucking_bastards_2015,https://www.rottentomatoes.com/m/bloodsucking_bastards,68.0,49.0,"Bloodsucking Bastards gets a few gallons of B-movie fun out of its sanguine humor and solid cast, even if it isn't quite as wild as its title might suggest."
the_recall_2017,https://www.rottentomatoes.com/m/the_recall,0.0,50.0,
from_hell_2001,https://www.rottentomatoes.com/m/from_hell,57.0,66.0,"Visually impressive, but this latest Ripper tale is dull and far from scary."
inner_ghosts_2018,https://www.rottentomatoes.com/m/inner_ghosts,,40.0,
taps_1981,https://www.rottentomatoes.com/m/taps,69.0,67.0,
vfw_2020,https://www.rottentomatoes.com/m/vfw,85.0,62.0,"VFW's solid cast, deft direction, and surprisingly weighty subtext add extra heft to a gory thriller that should hold buckets of sanguine appeal for grindhouse fans."
reign_in_darkness_2002,https://www.rottentomatoes.com/m/reign_in_darkness,,9.0,
the_abortion_2006,https://www.rottentomatoes.com/m/abortion,,19.0,
combat_shock_1986,https://www.rottentomatoes.com/m/combat_shock,,62.0,
offerings_1988,https://www.rottentomatoes.com/m/offerings,,21.0,
slayground_1984,https://www.rottentomatoes.com/m/slayground,,17.0,
live_animals_2008,https://www.rottentomatoes.com/m/live_animals,,27.0,
latin_boys_go_to_hell_1997,https://www.rottentomatoes.com/m/latin_boys_go_to_hell,33.0,38.0,
mark_of_the_devil_1972,https://www.rottentomatoes.com/m/mark-of-the-devil,44.0,46.0,
the_book_of_the_dead_2005,https://www.rottentomatoes.com/m/book_of_the_dead,,64.0,
deadly_games_1982,https://www.rottentomatoes.com/m/deadly_games,,7.0,
youll_like_my_mother_1972,https://www.rottentomatoes.com/m/youll_like_my_mother,,84.0,
2012_an_awakening_2009,https://www.rottentomatoes.com/m/2012_an_awakening,,69.0,
the_elderly_2023,https://www.rottentomatoes.com/m/the_elderly,100.0,59.0,
youll_find_out_1940,https://www.rottentomatoes.com/m/youll_find_out,,50.0,
gacy_house_2010,https://www.rottentomatoes.com/m/8213_gacy_house,,19.0,
alias_2002,https://www.rottentomatoes.com/m/alias,,38.0,
sacrilege_2017,https://www.rottentomatoes.com/m/sacrilege,,29.0,
bone_tomahawk_2015,https://www.rottentomatoes.com/m/bone_tomahawk,91.0,74.0,"Bone Tomahawk's peculiar genre blend won't be for everyone, but its gripping performances and a slow-burning story should satisfy those in search of something different."
the_cured_2018,https://www.rottentomatoes.com/m/the_cured,70.0,44.0,"The zombie apocalypse genre is crowded with clichés, but The Cured sets itself slightly apart with some extra BRAAAAAAAAAAINS and thematic depth."
frankenstein_and_the_monster_from_hell_1974,https://www.rottentomatoes.com/m/frankenstein_and_the_monster_from_hell,63.0,49.0,
crush_the_skull_2015,https://www.rottentomatoes.com/m/crush_the_skull,100.0,57.0,
the_other_side_2006,https://www.rottentomatoes.com/m/other_side,,44.0,
from_a_place_of_darkness_2008,https://www.rottentomatoes.com/m/from_a_place_of_darkness,,12.0,
howard_2018,https://www.rottentomatoes.com/m/howard,,96.0,
the_blue_hour_2007,https://www.rottentomatoes.com/m/the-blue-hour,,20.0,
rhinoceros_eyes_2003,https://www.rottentomatoes.com/m/rhinoceros_eyes,48.0,71.0,
pernicious_2015,https://www.rottentomatoes.com/m/pernicious,80.0,71.0,
spirits_of_the_dead_1968,https://www.rottentomatoes.com/m/spirits_of_the_dead,86.0,65.0,"Three auteurs descend on the works of Poe, each putting on a ghoulish show -- adapting The Tomahawk Man's tales of dreams and fright, with Fellini's segment particularly out of sight."
warning_shadows_1923,https://www.rottentomatoes.com/m/warning_shadows,60.0,64.0,
theyre_watching_2016,https://www.rottentomatoes.com/m/theyre_watching,50.0,35.0,
stag_night_of_the_dead_2010,https://www.rottentomatoes.com/m/stag_night_of_the_dead,,43.0,
i_know_what_you_did_last_summer_1997,https://www.rottentomatoes.com/m/i_know_what_you_did_last_summer,47.0,41.0,"A by-the-numbers slasher that arrived a decade too late, the mostly tedious I Know What You Did Last Summer will likely only hook diehard fans of the genre."
the_hunting_2022,https://www.rottentomatoes.com/m/the_hunting,,13.0,
dont_torture_a_duckling_1972,https://www.rottentomatoes.com/m/dont_torture_a_duckling,88.0,76.0,
to_let_2019,https://www.rottentomatoes.com/m/to_let,100.0,,
obsessed_2002,https://www.rottentomatoes.com/m/obsessed,,38.0,
the_chilling_1989,https://www.rottentomatoes.com/m/the_chilling,,10.0,
the_last_exorcist_2020,https://www.rottentomatoes.com/m/the_last_exorcist,,25.0,
the_forest_of_the_lost_souls_2018,https://www.rottentomatoes.com/m/the_forest_of_the_lost_souls,75.0,63.0,
curse_of_aurore_2020,https://www.rottentomatoes.com/m/curse_of_aurore,75.0,62.0,
pursuit_2022,https://www.rottentomatoes.com/m/pursuit,8.0,9.0,
poker_night_2014,https://www.rottentomatoes.com/m/poker_night,56.0,40.0,
the_ouija_possession_2016,https://www.rottentomatoes.com/m/the_ouija_possession,,22.0,
peter_rottentail_2004,https://www.rottentomatoes.com/m/peter_rottentail,,42.0,
rabbit_hole_2010,https://www.rottentomatoes.com/m/rabbit_hole,86.0,72.0,"It's often painful to watch, but Rabbit Hole's finely written script and convincing performances make it worth the effort."
gumshoe_1972,https://www.rottentomatoes.com/m/gumshoe,88.0,55.0,
the_murder_clinic_1966,https://www.rottentomatoes.com/m/the_murder_clinic,,29.0,
penny_dreadful_2006,https://www.rottentomatoes.com/m/penny_dreadful,,35.0,
girl_on_the_third_floor_2019,https://www.rottentomatoes.com/m/girl_on_the_third_floor,81.0,23.0,Girl on the Third Floor proves a good old-fashioned haunted house story can still be entertaining -- and put a fresh spin on established genre formula.
the_bell_keeper_2023,https://www.rottentomatoes.com/m/the_bell_keeper,,50.0,
margie_1946,https://www.rottentomatoes.com/m/margie,,80.0,
prime_2005,https://www.rottentomatoes.com/m/prime,50.0,52.0,"Though Streep is dependably terrific in her role, the rest of the movie is too sitcom-ish, and the romance itself is dull."
the_house_of_the_dead_1978,https://www.rottentomatoes.com/m/the_house_of_the_dead,,15.0,
planet_of_the_sharks_2016,https://www.rottentomatoes.com/m/planet_of_the_sharks,,14.0,
flesh_feast_1970,https://www.rottentomatoes.com/m/flesh_feast,,0.0,
summer_of_84_2018,https://www.rottentomatoes.com/m/summer_of_84,71.0,69.0,"Summer of '84 suffers from an overreliance on nostalgia for its titular decade, but a number of effective jolts may still satisfy genre enthusiasts."
the_terror_within_1989,https://www.rottentomatoes.com/m/the_terror_within,,20.0,
underworld_awakening_2012,https://www.rottentomatoes.com/m/underworld_awakening,25.0,62.0,"There's more vapid action and less story in Underworld Awakening than previous installments, making the whole affair feel inconsequential."
groom_lake_2002,https://www.rottentomatoes.com/m/groom-lake,,14.0,
never_cry_werewolf_2008,https://www.rottentomatoes.com/m/never-cry-werewolf,,45.0,
a_ghost_waits_2020,https://www.rottentomatoes.com/m/a_ghost_waits,96.0,83.0,
killing_god_matar_a_dios_2017,https://www.rottentomatoes.com/m/killing_god,,78.0,
dinocroc_2004,https://www.rottentomatoes.com/m/dinocroc,,31.0,
scream_of_the_banshee_2011,https://www.rottentomatoes.com/m/scream_of_the_banshee,,14.0,
bay_coven_1987,https://www.rottentomatoes.com/m/bay_coven,,14.0,
you_should_have_left_2020,https://www.rottentomatoes.com/m/you_should_have_left,40.0,27.0,"You Should Have Left hints at a genuinely creepy experience, but never quite manages to distill its intriguing ingredients into a consistently satisfying whole."
death_of_me_2020,https://www.rottentomatoes.com/m/death_of_me,33.0,23.0,"Despite a handful of decent jolts and Maggie Q's committed performance, Death of Me's intriguing premise is undone by its listless and largely scare-free execution."
sensation_1994,https://www.rottentomatoes.com/m/sensation,,22.0,
mandroid_1993,https://www.rottentomatoes.com/m/mandroid,,8.0,
mikey_1992,https://www.rottentomatoes.com/m/mikey,,45.0,
extra_ordinary_2020,https://www.rottentomatoes.com/m/extra_ordinary,98.0,77.0,"A horror/rom-com hybrid that somehow manages to blend its ingredients without losing their flavor, Extra Ordinary more than lives up to its title."
something_beneath_2007,https://www.rottentomatoes.com/m/something_beneath,,7.0,
thriller_1983,https://www.rottentomatoes.com/m/thriller,,89.0,
cute_little_buggers_2017,https://www.rottentomatoes.com/m/cute_little_buggers,,40.0,
1920_horrors_of_the_heart_2023,https://www.rottentomatoes.com/m/1920_horrors_of_the_heart,,40.0,
evils_of_the_night_1985,https://www.rottentomatoes.com/m/evils_of_the_night,,11.0,
big_daddy_1999,https://www.rottentomatoes.com/m/big_daddy,39.0,74.0,"Adam Sandler acquits himself admirably, but his charm isn't enough to make up for Big Daddy's jarring shifts between crude humor and mawkish sentimentality."
blood_c_the_last_dark_2012,https://www.rottentomatoes.com/m/blood_c_the_last_dark,,60.0,
devil_times_five_1974,https://www.rottentomatoes.com/m/devil_times_five,,32.0,
i_had_a_bloody_good_time_at_house_harker_2016,https://www.rottentomatoes.com/m/i_had_a_bloody_good_time_at_house_harker,,81.0,
falling_stars_2023,https://www.rottentomatoes.com/m/falling_stars,84.0,,
laughter_1930,https://www.rottentomatoes.com/m/laughter,,60.0,
sharks_in_venice_2008,https://www.rottentomatoes.com/m/sharks-in-venice,,14.0,
this_must_be_the_place_2012,https://www.rottentomatoes.com/m/this_must_be_the_place,66.0,58.0,"This Must Be the Place may feature too many wayward detours to satisfy some passengers, but Sean Penn's beguiling performance and Paolo Sorrentino's scenic visuals make this a road trip worth following."
drive_thru_2007,https://www.rottentomatoes.com/m/drive_thru,,38.0,
elves_1989,https://www.rottentomatoes.com/m/elves,0.0,31.0,
spirit_stalkers_2012,https://www.rottentomatoes.com/m/spirit_stalkers,,57.0,
jaws_of_satan_1981,https://www.rottentomatoes.com/m/jaws_of_satan,,9.0,
the_babadook_2014,https://www.rottentomatoes.com/m/the_babadook,98.0,72.0,"The Babadook relies on real horror rather than cheap jump scares -- and boasts a heartfelt, genuinely moving story to boot."
um_fio_de_baba_escarlate_2020,https://www.rottentomatoes.com/m/name_above_title,90.0,,
the_dark_lurking_2010,https://www.rottentomatoes.com/m/the-dark-lurking,,13.0,
rodan_1957,https://www.rottentomatoes.com/m/rodan,75.0,56.0,
ghoulies_1985,https://www.rottentomatoes.com/m/ghoulies,7.0,21.0,
viking_wolf_2021,https://www.rottentomatoes.com/m/viking_wolf,50.0,38.0,
psycho_santa_2003,https://www.rottentomatoes.com/m/psycho-santa,,0.0,
cropsey_2009,https://www.rottentomatoes.com/m/cropsey,93.0,61.0,"Riveting and bone-chillingly creepy, Cropsey manages to be one of the best documentaries and one of the best horror movies of the year."
taintlight_2009,https://www.rottentomatoes.com/m/taintlight,,29.0,
roboshark_2015,https://www.rottentomatoes.com/m/roboshark,,23.0,
devils_highway_2005,https://www.rottentomatoes.com/m/devils_highway,,0.0,
the_other_lamb_2020,https://www.rottentomatoes.com/m/the_other_lamb,74.0,35.0,"Smartly directed by Malgorzata Szumowska, The Other Lamb uses a young woman's coming-of-age story to explore the powerful hold cults can have on their followers."
song_of_the_vampire_2003,https://www.rottentomatoes.com/m/vampire_resurrection,,33.0,
dangerous_animals_2025,https://www.rottentomatoes.com/m/dangerous_animals,87.0,74.0,"Stuffed to the gills with memorable shocks and a thrillingly unhinged heel turn by Jai Courtney, Dangerous Animals will be irresistible chum for horror aficionados."
gazer_2025,https://www.rottentomatoes.com/m/gazer,80.0,,"Hypnotic and stylish if a little too indulgent in its pacing, Gazer is an intriguing mood piece featuring a terrific performance by Ariella Mastroianni."
broken_lance_1954,https://www.rottentomatoes.com/m/broken_lance,86.0,62.0,
stomp_shout_scream_2005,https://www.rottentomatoes.com/m/stomp-shout-scream,,50.0,
a_wounded_fawn_2022,https://www.rottentomatoes.com/m/a_wounded_fawn,96.0,54.0,"Delightfully dark and impressively ambitious, A Wounded Fawn offers a grimly distinctive treat for slasher fans."
the_haunting_of_grady_farm_2019,https://www.rottentomatoes.com/m/the_haunting_of_grady_farm,,33.0,
psychic_killer_1975,https://www.rottentomatoes.com/m/psychic_killer,,25.0,
the_perfect_neighbor_2005,https://www.rottentomatoes.com/m/the_perfect_neighbor,,30.0,
resident_evil_vendetta_2017,https://www.rottentomatoes.com/m/resident_evil_vendetta,43.0,50.0,
the_disco_exorcist_2010,https://www.rottentomatoes.com/m/the_disco_exorcist,,33.0,
motocross_zombies_from_hell_2007,https://www.rottentomatoes.com/m/motocross-zombies-from-hell,,13.0,
deadly_species_2001,https://www.rottentomatoes.com/m/deadly_species,,18.0,
jezebeth_2011,https://www.rottentomatoes.com/m/jezebeth,,50.0,
the_dark_red_2020,https://www.rottentomatoes.com/m/the_dark_red,75.0,58.0,
the_man_in_my_basement_2025,https://www.rottentomatoes.com/m/the_man_in_my_basement,40.0,22.0,
seven_stages_to_achieve_eternal_bliss_by_passing_through_the_gateway_chosen_by_the_holy_storsh_2020,https://www.rottentomatoes.com/m/seven_stages_to_achieve_eternal_bliss,65.0,54.0,
the_platform_2_2024,https://www.rottentomatoes.com/m/the_platform_2,35.0,25.0,"Grim and visually monotonous, The Platform 2 stands as an incoherent sequel that buries its compelling premise under dull symbolism, excessive gore, and a narrative that's hard to care about."
munafik_2_2018,https://www.rottentomatoes.com/m/munafik_2,,33.0,
witchcraft_iv_virgin_heart_1992,https://www.rottentomatoes.com/m/witchcraft_iv_the_virgin_heart,,6.0,
10_cloverfield_lane_2016,https://www.rottentomatoes.com/m/10_cloverfield_lane,91.0,79.0,"Smart, solidly crafted, and palpably tense, 10 Cloverfield Lane makes the most of its confined setting and outstanding cast -- and suggests a new frontier for franchise filmmaking."
black_hollow_cage_2018,https://www.rottentomatoes.com/m/black_hollow_cage,,33.0,
werewolves_within_2021,https://www.rottentomatoes.com/m/werewolves_within,86.0,80.0,Werewolves Within is the rare horror comedy that offers equal helpings of either genre -- and adds up to a whole lot of fun in the bargain.
outbreak_1995,https://www.rottentomatoes.com/m/outbreak,60.0,56.0,"A frustratingly uneven all-star disaster drama, Outbreak ultimately proves only mildly contagious and leaves few lasting side effects."
room_205_2007,https://www.rottentomatoes.com/m/room_205,,21.0,
mister_frost_1990,https://www.rottentomatoes.com/m/mister-frost,33.0,62.0,
mummy_reborn_2019,https://www.rottentomatoes.com/m/mummy_reborn,,18.0,
black_box_2020,https://www.rottentomatoes.com/m/black_box,72.0,65.0,"An intriguing debut for writer-director Emmanuel Osei-Kuffour, Black Box compensates for a lack of surprises with strong performances and an emotionally rewarding story."
maxxxine_2024,https://www.rottentomatoes.com/m/maxxxine,73.0,73.0,"Intoxicating with its maxxximal style, MaXXXine is an uneven but vibrant pastiche that drives a stiletto through Hollywood's heart."
bloodletting_1997,https://www.rottentomatoes.com/m/bloodletting,,83.0,
the_deliverance_2024,https://www.rottentomatoes.com/m/the_deliverance,34.0,39.0,"Lee Daniels' foray into horror works best when it leans into his melodramatic preoccupations, but it fails to deliver the exorcism goods."
hallow_road_2025,https://www.rottentomatoes.com/m/hallow_road,88.0,50.0,"Minimalist in presentation while getting great mileage out of Rosamund Pike and Matthew Rhys' superb performances, Hallow Road is a nerve-wracking thriller that takes audiences down a haunting path."
976_evil_1989,https://www.rottentomatoes.com/m/976_evil,15.0,28.0,
rapturious_2007,https://www.rottentomatoes.com/m/rapturious,,38.0,
the_black_hand_1950,https://www.rottentomatoes.com/m/black-hand,,38.0,
beyond_dreams_door_1988,https://www.rottentomatoes.com/m/beyond_dreams_door,,31.0,
terror_house_1942,https://www.rottentomatoes.com/m/the_night_has_eyes,,33.0,
sweet_insanity_2005,https://www.rottentomatoes.com/m/sweet_insanity,,12.0,
happy_hell_night_1991,https://www.rottentomatoes.com/m/happy_hell_night,,35.0,
bugged_1996,https://www.rottentomatoes.com/m/bugged,,14.0,
starfish_hotel_2005,https://www.rottentomatoes.com/m/starfish_hotel,,73.0,
3_a_m_2012,https://www.rottentomatoes.com/m/3_am,,0.0,
dream_warrior_2003,https://www.rottentomatoes.com/m/dream_warrior,,20.0,
love_me_deadly_1973,https://www.rottentomatoes.com/m/love_me_deadly,,41.0,
bloody_mallory_2002,https://www.rottentomatoes.com/m/bloody-mallory,,48.0,
zombie_massacre_2_reich_of_the_dead_2015,https://www.rottentomatoes.com/m/zombie_massacre_2_reich_of_the_dead,,6.0,
bullies_1986,https://www.rottentomatoes.com/m/bullies,,28.0,
scream_of_the_wolf_1974,https://www.rottentomatoes.com/m/scream_of_the_wolf,,24.0,
wineville_2024,https://www.rottentomatoes.com/m/wineville,,96.0,
night_of_the_reaper_2025,https://www.rottentomatoes.com/m/night_of_the_reaper,77.0,60.0,Night of the Reaper is an atmospheric indie slasher that balances genre enthusiasm and eerie direction to offer a fleeting but engaging diversion for dedicated horror fans.
mad_heidi_2023,https://www.rottentomatoes.com/m/mad_heidi,90.0,94.0,"Solid entertainment for viewers with twisted tastes, Mad Heidi is a midnight movie classic in waiting."
children_of_the_living_dead_2001,https://www.rottentomatoes.com/m/children-of-the-living-dead,,12.0,
hidden_2011,https://www.rottentomatoes.com/m/hidden_3d,,10.0,
philophobia_or_the_fear_of_falling_in_love_2019,https://www.rottentomatoes.com/m/philophobia_or_the_fear_of_falling_in_love,100.0,75.0,
vampire_in_brooklyn_1995,https://www.rottentomatoes.com/m/vampire_in_brooklyn,14.0,31.0,"Neither scary nor very funny, this misguided effort never lives up to its premise."
happy_death_day_2u_2019,https://www.rottentomatoes.com/m/happy_death_day_2u,73.0,60.0,"A funnier follow-up with a sci-fi bent, Happy Death Day 2U isn't as fiendishly fresh as its predecessor, but fans of the original may still find this a sequel worth celebrating."
horror_house_1969,https://www.rottentomatoes.com/m/the_haunted_house_of_horror,,20.0,
hunting_matthew_nichols_2026,https://www.rottentomatoes.com/m/hunting_matthew_nichols,94.0,49.0,
litan_1981,https://www.rottentomatoes.com/m/litan,,62.0,
the_addicted_2013,https://www.rottentomatoes.com/m/the_addicted,,17.0,
shadowlands_1994,https://www.rottentomatoes.com/m/shadowlands,100.0,89.0,"Thanks to brilliant performances from Debra Winger and especially Anthony Hopkins, Shadowlands is a deeply moving portrait of British scholar C.S. Lewis's romance with American poet Joy Gresham."
witchtrap_1989,https://www.rottentomatoes.com/m/witchtrap,,26.0,
blood_relic_2005,https://www.rottentomatoes.com/m/blood_relic,,24.0,
kill_the_scream_queen_2004,https://www.rottentomatoes.com/m/kill_the_scream_queen,,14.0,
the_furies_1950,https://www.rottentomatoes.com/m/the_furies,92.0,79.0,
anything_for_jackson_2020,https://www.rottentomatoes.com/m/anything_for_jackson,97.0,70.0,A talented cast and fiendishly frightening premise combine to make Anything for Jackson a must-watch for fans of supernatural horror.
the_last_lovecraft_relic_of_cthulhu_2009,https://www.rottentomatoes.com/m/the_last_lovecraft_relic_of_cthulhu,,37.0,
steel_trap_2007,https://www.rottentomatoes.com/m/steel_trap,,14.0,
lovestruck_2005,https://www.rottentomatoes.com/m/lovestruck,,57.0,
children_of_the_corn_iii_urban_harvest_1995,https://www.rottentomatoes.com/m/children_of_the_corn_iii_urban_harvest,,26.0,
sin_eater_2022,https://www.rottentomatoes.com/m/sin_eater,,15.0,
the_vindicator_1986,https://www.rottentomatoes.com/m/the_vindicator,,22.0,
the_last_horror_film_1982,https://www.rottentomatoes.com/m/fanatic,,40.0,
atomic_dog_1998,https://www.rottentomatoes.com/m/atomic_dog,,33.0,
wicked_little_things_2006,https://www.rottentomatoes.com/m/wicked_little_things,,34.0,
shadows_run_black_1984,https://www.rottentomatoes.com/m/shadows_run_black,,11.0,
terror_at_blood_fart_lake_2009,https://www.rottentomatoes.com/m/terror-at-blood-fart-lake,,50.0,
mind_body_spirit_2023,https://www.rottentomatoes.com/m/mind_body_spirit,94.0,28.0,
images_1972,https://www.rottentomatoes.com/m/images,71.0,69.0,
locusts_the_8th_plague_2005,https://www.rottentomatoes.com/m/locusts_the_8th_plague,,14.0,
just_married_2003,https://www.rottentomatoes.com/m/just_married,20.0,47.0,"Just Married's plot is predictable, and the overdone pratfalls get tiresome."
marry_my_dead_body_2022,https://www.rottentomatoes.com/m/marry_my_dead_body,70.0,92.0,
horrorvision_2001,https://www.rottentomatoes.com/m/horrorvision,,7.0,
cemetery_high_1988,https://www.rottentomatoes.com/m/cemetery_high,,18.0,
jail_2009,https://www.rottentomatoes.com/m/jail,,51.0,
attached_paranormal_2021,https://www.rottentomatoes.com/m/attached_paranormal,,0.0,
we_are_zombies_2023,https://www.rottentomatoes.com/m/we_are_zombies,100.0,,
the_haunting_of_seacliff_inn_1994,https://www.rottentomatoes.com/m/the_haunting_of_seacliff_inn,,17.0,
the_witching_1972,https://www.rottentomatoes.com/m/necromancy,,25.0,
rashomon_1950,https://www.rottentomatoes.com/m/rashomon,98.0,93.0,"One of legendary director Akira Kurosawa's most acclaimed films, Rashomon features an innovative narrative structure, brilliant acting, and a thoughtful exploration of reality versus perception."
the_cloverfield_paradox_2018,https://www.rottentomatoes.com/m/the_cloverfield_paradox,22.0,41.0,Brilliant casting is overshadowed by a muddled mix of genres and storylines that scratch more heads than sci-fi itches in The Cloverfield Paradox.
macumba_sexual_1981,https://www.rottentomatoes.com/m/macumba_sexual,,40.0,
children_of_the_night_1992,https://www.rottentomatoes.com/m/children_of_the_night,,34.0,
i_bought_a_vampire_motorcycle_1990,https://www.rottentomatoes.com/m/i-bought-a-vampire-motorcycle,,51.0,
the_mutations_1974,https://www.rottentomatoes.com/m/the_mutations,,36.0,
petey_wheatstraw_1977,https://www.rottentomatoes.com/m/petey_wheatstraw,,53.0,
stoker_hills_2022,https://www.rottentomatoes.com/m/stoker_hills,17.0,97.0,
the_oak_room_2020,https://www.rottentomatoes.com/m/the_oak_room,93.0,50.0,"The Oak Room contains a taut, spooky tale that proves southern gothic can flourish in the snowy north."
videoclub_2013,https://www.rottentomatoes.com/m/videoclub,,40.0,
dont_go_in_the_house_1980,https://www.rottentomatoes.com/m/dont_go_in_the_house,33.0,34.0,
almost_mercy_2015,https://www.rottentomatoes.com/m/almost_mercy,,39.0,
alien_resurrection_1997,https://www.rottentomatoes.com/m/alien_resurrection,56.0,39.0,"While Sigourney Weaver's feral performance as a resurrected Ripley restores some fun to the Alien franchise, the acid blood running through this fourth entry's veins corrodes whatever emotional investment audiences had left."
the_cropsey_incident_2017,https://www.rottentomatoes.com/m/the_cropsey_incident,,5.0,
bloodlust_subspecies_iii_1994,https://www.rottentomatoes.com/m/bloodlust_subspecies_iii,,41.0,
cast_a_deadly_spell_1991,https://www.rottentomatoes.com/m/cast_a_deadly_spell,,58.0,
hollywood_chainsaw_hookers_1988,https://www.rottentomatoes.com/m/hollywood_chainsaw_hookers,,45.0,
natty_knocks_2023,https://www.rottentomatoes.com/m/natty_knocks,,35.0,
ghost_warrior_1984,https://www.rottentomatoes.com/m/ghost_warrior,,15.0,
red_hook_2009,https://www.rottentomatoes.com/m/red-hook,,8.0,
dark_fields_2006,https://www.rottentomatoes.com/m/dark_fields,,0.0,
swamp_thing_1982,https://www.rottentomatoes.com/m/swamp_thing,62.0,40.0,"Unabashedly campy -- often to its detriment -- Swamp Thing is not without its charms, among them Adrienne Barbeau as the damsel in distress."
a_special_day_1977,https://www.rottentomatoes.com/m/special_day,100.0,92.0,
spawn_1997,https://www.rottentomatoes.com/m/spawn,17.0,37.0,"Spawn is an overbearing, over-violent film that adds little to the comic book adaptation genre."
haunting_on_fraternity_row_2018,https://www.rottentomatoes.com/m/haunting_on_fraternity_row,,28.0,
give_me_an_a_2023,https://www.rottentomatoes.com/m/give_me_an_a,83.0,77.0,
beware_children_at_play_1989,https://www.rottentomatoes.com/m/beware_children_at_play,,24.0,
pit_stop_1969,https://www.rottentomatoes.com/m/pit_stop,,69.0,
chainsaw_sally_2004,https://www.rottentomatoes.com/m/chainsaw_sally,,52.0,
